date,Indianapolis Colts,New England Patriots
2015-01-19 01:18:54.433,41.01387,1261.891
2015-01-19 01:19:11.448,328.7133,3405.472
2015-01-19 01:19:27.527,0,744.8469
2015-01-19 01:19:43.726,35.48257,3228.395
2015-01-19 01:19:59.796,11.01452,42.67661
2015-01-19 01:20:15.552,136.8961,1532.817
2015-01-19 01:20:32.317,20.97314,20480.96
2015-01-19 01:20:48.334,0,0
2015-01-19 01:21:04.148,7.58826,5842.088
2015-01-19 01:21:19.977,125.3191,18592.72
2015-01-19 01:21:35.793,0,758.6879
2015-01-19 01:21:51.634,0,0
2015-01-19 01:22:08.169,52.94067,651.2899
2015-01-19 01:22:23.922,0,5387.71
2015-01-19 01:22:39.773,79.64459,2491.013
2015-01-19 01:22:55.544,38.04321,4276.057
2015-01-19 01:23:11.925,84.17445,202.4875
2015-01-19 01:23:27.919,0,309.9303
2015-01-19 01:23:43.740,0,1026.294
2015-01-19 01:23:59.479,75.93635,7432.919
2015-01-19 01:24:15.886,0,2325.75
2015-01-19 01:24:33.385,0,22367.86
2015-01-19 01:24:49.200,0,3574.317
2015-01-19 01:25:04.970,75.40701,152.1837
2015-01-19 01:25:20.664,95.57743,5719.774
2015-01-19 01:25:36.754,5.593758,746.0208
2015-01-19 01:25:53.133,70.62454,4244.579
2015-01-19 01:26:09.020,76.89243,2261.113
2015-01-19 01:26:24.757,0,476.5811
2015-01-19 01:26:40.701,153.3104,1135.716
2015-01-19 01:26:56.688,20.34271,1477.774
2015-01-19 01:27:12.536,21.39056,2792.661
2015-01-19 01:27:28.742,0,12272.25
2015-01-19 01:27:44.517,187.3191,10271.44
2015-01-19 01:28:00.276,6.814996,3045.808
2015-01-19 01:28:16.264,0,7821.789
2015-01-19 01:28:32.326,179.3794,0
2015-01-19 01:28:48.087,358.8455,3807.433
2015-01-19 01:29:04.296,37.46096,3701.676
2015-01-19 01:29:20.699,0,13719.92
2015-01-19 01:29:36.865,369.6465,0
2015-01-19 01:29:52.777,0,3775.431
2015-01-19 01:30:08.665,0,3760.41
2015-01-19 01:30:24.921,188.3854,0
2015-01-19 01:30:40.730,75.83046,1215.033
2015-01-19 01:30:56.700,0,60.11618
2015-01-19 01:31:12.721,0,23480.98
2015-01-19 01:31:28.586,59.94392,11.57277
2015-01-19 01:31:44.820,553.8565,0
2015-01-19 01:32:00.578,0,0
2015-01-19 01:32:16.524,0,521.3628
2015-01-19 01:32:32.401,0,0
2015-01-19 01:32:48.218,1081.927,6746.69
2015-01-19 01:33:04.151,227.3892,10676.82
2015-01-19 01:33:20.350,119.7487,0
2015-01-19 01:33:36.366,749.2448,0
2015-01-19 01:33:52.201,15.61028,75.77808
2015-01-19 01:34:07.991,782.8127,0
2015-01-19 01:34:24.302,0,1588.125
2015-01-19 01:34:40.398,135.3173,0
2015-01-19 01:34:56.640,70.85145,464.6348
2015-01-19 01:35:12.718,0,0
2015-01-19 01:35:34.824,49.39788,2558.295
2015-01-19 01:35:52.129,0,32.97331
2015-01-19 01:36:07.934,230.6685,0
2015-01-19 01:36:23.972,61.87626,0
2015-01-19 01:36:39.790,0,0
2015-01-19 01:36:55.923,381.2163,0
2015-01-19 01:37:11.712,0,0
2015-01-19 01:37:28.062,0,0
2015-01-19 01:37:43.894,49.60738,0
2015-01-19 01:37:59.867,0,0
2015-01-19 01:38:16.294,32.50771,279.0915
2015-01-19 01:38:32.250,0,5817.891
2015-01-19 01:38:49.370,0,0
2015-01-19 01:39:05.173,83.98326,227.7647
2015-01-19 01:39:21.538,0,219.9832
2015-01-19 01:39:37.548,0,718.3615
2015-01-19 01:39:53.414,0,288.9551
2015-01-19 01:40:11.077,701.8688,2356.638
2015-01-19 01:40:27.241,1.893116,0
2015-01-19 01:40:43.247,1038.497,0
2015-01-19 01:40:59.257,57.26116,4081.131
2015-01-19 01:41:15.156,1333.5,14449.39
2015-01-19 01:41:31.704,65.26725,547.7735
2015-01-19 01:41:47.832,74.4026,2659.372
2015-01-19 01:42:03.889,79.10767,4911.364
2015-01-19 01:42:19.790,0,4944.322
2015-01-19 01:42:36.102,0,1217.471
2015-01-19 01:42:52.262,378.599,500.1947
2015-01-19 01:43:08.256,14.33091,1580.94
2015-01-19 01:43:24.149,1.28354,2442.765
2015-01-19 01:43:40.164,0,2862.628
2015-01-19 01:43:56.087,15.07216,0
2015-01-19 01:44:12.059,10.18026,1776.023
2015-01-19 01:44:27.938,0,37.78679
2015-01-19 01:44:43.800,104.3277,1392.612
2015-01-19 01:44:59.544,712.3801,9555.245
2015-01-19 01:45:15.405,289.3617,16716.17
2015-01-19 01:45:31.549,238.2241,851.8462
2015-01-19 01:45:47.401,166.5463,949.2384
2015-01-19 01:46:03.481,0,14924.83
2015-01-19 01:46:19.555,26.12926,14059.41
2015-01-19 01:46:35.666,75.90182,38131.24
2015-01-19 01:46:51.959,0,0
2015-01-19 01:47:08.725,71.57328,8565.389
2015-01-19 01:47:24.706,22.52554,7407.26
2015-01-19 01:47:41.163,49.14845,3091.321
2015-01-19 01:47:57.231,388.3458,25188.86
2015-01-19 01:48:13.763,36.29312,1738.803
2015-01-19 01:48:29.917,66.8561,1363.419
2015-01-19 01:48:45.925,20.69027,29007.99
2015-01-19 01:49:01.932,20.65281,44646.68
2015-01-19 01:49:17.760,30.32607,60541
2015-01-19 01:49:34.812,98.41929,37381.67
2015-01-19 01:49:50.702,90.61901,29604.44
2015-01-19 01:50:06.781,212.4006,7665.977
2015-01-19 01:50:22.674,340.7885,27788.85
2015-01-19 01:50:39.190,27.82827,15099.96
2015-01-19 01:50:55.201,496.7503,10477.36
2015-01-19 01:51:11.112,166.9857,9731.707
2015-01-19 01:51:27.159,37.39024,12934.59
2015-01-19 01:51:44.094,16.65168,10065.62
2015-01-19 01:52:00.097,78.77129,7254.945
2015-01-19 01:52:16.103,211.614,2495.471
2015-01-19 01:52:32.110,61.8447,4161.061
2015-01-19 01:52:47.917,61.9105,2929.988
2015-01-19 01:53:03.865,3.461263,89.84235
2015-01-19 01:53:19.979,0,0
2015-01-19 01:53:35.851,40.14678,1209.809
2015-01-19 01:53:51.815,0,11622.75
2015-01-19 01:54:07.681,45.75761,2268.972
2015-01-19 01:54:23.652,195.165,4195.842
2015-01-19 01:54:39.906,30.74951,6302.505
2015-01-19 01:54:55.718,37.94673,2327.766
2015-01-19 01:55:11.760,30.96866,4562.866
2015-01-19 01:55:27.669,0,150.8568
2015-01-19 01:55:43.574,0,895.3621
2015-01-19 01:56:02.647,87.76723,8581.937
2015-01-19 01:56:18.432,68.4219,1948.238
2015-01-19 01:56:34.417,15.01397,28.67668
2015-01-19 01:56:50.219,144.893,82673.1
2015-01-19 01:57:05.882,45.96829,6930.908
2015-01-19 01:57:22.174,0,17376.75
2015-01-19 01:57:37.884,15.27671,0
2015-01-19 01:57:53.650,134.3445,70.44525
2015-01-19 01:58:09.423,0,1772.86
2015-01-19 01:58:25.056,0,2560.087
2015-01-19 01:58:40.940,99.7993,4532.898
2015-01-19 01:58:56.988,334.4662,3905.77
2015-01-19 01:59:12.708,0,297.3284
2015-01-19 01:59:28.464,0,15.23264
2015-01-19 01:59:44.269,0,0
2015-01-19 02:00:00.252,22.5241,36282.72
2015-01-19 02:00:16.489,46.59592,1682.626
2015-01-19 02:00:32.643,-65.2959,28894.4
