date,Draw,France,Scotland
2015-02-07 18:23:28.820,18.94767,8385.193,24.51372
2015-02-07 18:23:44.532,3.971509,18800.59,138.3918
2015-02-07 18:24:00.931,63.00665,11844.96,317.814
2015-02-07 18:24:17.550,5.487728,14799,216.4042
2015-02-07 18:24:33.284,75.69162,20682.3,603.0925
2015-02-07 18:24:49.102,4.703705,7528.053,0
2015-02-07 18:25:04.880,25.70605,164.0852,0
2015-02-07 18:25:20.673,79.78281,7943.139,259.3701
2015-02-07 18:25:36.540,47.11571,8364.437,236.1836
2015-02-07 18:25:52.237,22.43833,7672.685,36.16126
2015-02-07 18:26:08.061,17.51761,365.4431,14.59801
2015-02-07 18:26:24.345,23.83869,137.7265,7.368992
2015-02-07 18:26:40.077,43.74479,9188.465,85.69707
2015-02-07 18:26:55.965,15.55942,13661.36,109.067
2015-02-07 18:27:11.756,193.1325,7238.307,54.40993
2015-02-07 18:27:27.703,397.8843,2001.65,215.2902
2015-02-07 18:27:43.578,112.477,1557.67,79.67118
2015-02-07 18:27:59.278,0,2996.154,38.21625
2015-02-07 18:28:15.065,6.765065,1614.342,472.7944
2015-02-07 18:28:31.532,2.40482,427.3657,144.107
2015-02-07 18:28:47.312,15.58985,14073.3,132.7418
2015-02-07 18:29:03.656,8.33327,4555.582,246.9144
2015-02-07 18:29:19.439,35.12721,7001.833,1350.991
2015-02-07 18:29:35.674,80.59916,9930.807,737.4768
2015-02-07 18:29:51.839,21.63998,2116.635,151.0716
2015-02-07 18:30:07.689,2.347017,8781.1,70.59979
2015-02-07 18:30:25.685,32.00739,24455.68,72.78348
2015-02-07 18:30:41.588,0,729.9817,180.3449
2015-02-07 18:30:57.296,0,323.3664,204.348
2015-02-07 18:31:13.057,19.03396,1152.925,180.518
2015-02-07 18:31:33.957,63.07439,4722.943,846.3797
2015-02-07 18:31:54.788,87.99353,2380.924,99.74521
2015-02-07 18:32:17.181,147.2595,4871.621,617.7612
2015-02-07 18:32:32.817,77.09089,2836.822,352.6074
2015-02-07 18:32:48.443,44.19502,3531.263,568.0462
2015-02-07 18:33:04.244,17.84691,115.8151,42.64273
2015-02-07 18:33:20.241,11.21471,1605.392,34.84438
2015-02-07 18:33:41.108,66.15995,7365.175,265.8187
2015-02-07 18:33:58.069,55.50681,4369.861,231.2961
2015-02-07 18:34:14.201,64.71584,3188.445,420.8761
2015-02-07 18:34:29.972,104.2779,13363.47,402.5407
2015-02-07 18:34:45.805,16.97768,1265.747,56.35227
2015-02-07 18:35:01.483,0.3826944,11.48083,66.20613
2015-02-07 18:35:17.433,1.880855,1157.328,63.08387
2015-02-07 18:35:33.080,43.94364,2598.733,425.7855
2015-02-07 18:35:49.376,49.11804,26107.05,166.5006
2015-02-07 18:36:05.105,19.07299,744.4187,7.629195
2015-02-07 18:36:20.949,21.20687,350.2542,25.97842
2015-02-07 18:36:36.739,0.2659792,10593.34,153.394
2015-02-07 18:36:52.431,13.61203,4728.115,61.17766
2015-02-07 18:37:08.084,45.3096,3846.678,180.5484
2015-02-07 18:37:23.869,0,709.3679,162.8406
2015-02-07 18:37:39.764,0.03774749,1632.806,62.84958
2015-02-07 18:37:55.820,77.46644,5086.813,373.6924
2015-02-07 18:38:11.459,10.78038,1012.358,173.5219
2015-02-07 18:38:27.287,7.013158,3422.194,28.12845
2015-02-07 18:38:43.222,0,3996.287,0
2015-02-07 18:38:58.940,7.634815,2024.829,30.53926
2015-02-07 18:39:14.744,15.18563,2454.53,60.74253
2015-02-07 18:39:30.840,47.4147,3459.894,500.4636
2015-02-07 18:39:47.553,17.01758,6675.45,163.9288
2015-02-07 18:40:03.395,15.56613,4330.794,654.5351
2015-02-07 18:40:19.259,5.711098,3517.96,187.0668
2015-02-07 18:40:35.508,19.71783,5205.064,145.2621
2015-02-07 18:40:51.354,78.03859,9202.571,429.8749
2015-02-07 18:41:07.580,30.46954,1277.576,237.1003
2015-02-07 18:41:23.779,110.6329,9196.535,784.1717
2015-02-07 18:41:39.729,55.48692,19063.69,453.6385
2015-02-07 18:41:56.023,47.06028,5630.958,294.4766
2015-02-07 18:42:12.095,62.15878,4924.916,1203.454
2015-02-07 18:42:28.030,2.52265,8455.509,75.30299
2015-02-07 18:42:43.968,13.92939,6136.086,79.05872
2015-02-07 18:43:04.749,522.9908,12453.21,40.16121
2015-02-07 18:43:20.588,379.5715,52434.66,51.82173
2015-02-07 18:43:37.305,165.3511,11393.57,201.4577
2015-02-07 18:43:53.218,882.8125,30395.24,69.79098
2015-02-07 18:44:10.052,24.95094,19043.42,67.3319
2015-02-07 18:44:26.205,147.1303,21220.53,47.09952
2015-02-07 18:44:42.068,101.629,39942.47,41.49127
2015-02-07 18:44:58.017,57.1463,30521.69,0.75242
2015-02-07 18:45:14.253,243.0072,26352.76,9.349273
2015-02-07 18:45:30.381,66.96635,21410.52,2.232212
2015-02-07 18:45:46.332,23.54668,16517.47,3.00916
2015-02-07 18:46:02.232,37.7365,3948.898,75.473
2015-02-07 18:46:17.960,20.37077,21375.77,0
2015-02-07 18:46:33.875,34.45941,0,0
2015-02-07 18:46:49.834,0,0,0
2015-02-07 18:47:05.664,0,0,0
2015-02-07 18:47:21.778,0,0,0
2015-02-07 18:47:38.267,0,0,0
2015-02-07 18:47:54.667,0,0,0
2015-02-07 18:48:10.820,0,0,0
2015-02-07 18:48:27.139,0,0,0
