date,New England Patriots,Seattle Seahawks
2015-02-02 00:58:55.041,49.74874,0.2437932
2015-02-02 00:59:11.756,49.49495,0.2563708
2015-02-02 00:59:28.032,48.97959,0.2616431
2015-02-02 00:59:43.920,48.71795,0.2643405
2015-02-02 00:59:59.722,48.45361,0.2670798
2015-02-02 01:00:15.699,48.71795,0.1742594
2015-02-02 01:00:31.875,48.54369,0.09008107
2015-02-02 01:00:47.860,48.07692,0.1602564
2015-02-02 01:01:03.827,47.64398,0.02493144
2015-02-02 01:01:19.905,48.18653,0.1096054
2015-02-02 01:01:35.860,48.07692,0.1602564
2015-02-02 01:01:57.008,48.45361,0.2670798
2015-02-02 01:02:13.108,48.54369,0.09008107
2015-02-02 01:02:29.329,48.54369,0.09008107
2015-02-02 01:02:45.094,48.54369,0.09008107
2015-02-02 01:03:00.969,48.54369,0.09008107
2015-02-02 01:03:16.857,48.97959,0.2616431
2015-02-02 01:03:33.496,48.97959,0.2616431
2015-02-02 01:03:49.329,49.01961,0.04001601
2015-02-02 01:04:05.157,49.01961,0.04001601
2015-02-02 01:04:20.952,49.01961,0.04001601
2015-02-02 01:04:36.831,49.23858,0.2189708
2015-02-02 01:04:52.696,49.49495,0.2563708
2015-02-02 01:05:08.927,49.23858,0.2189708
2015-02-02 01:05:24.741,49.23858,0.2189708
2015-02-02 01:05:40.501,49.01961,0.3016591
2015-02-02 01:05:56.476,48.97959,0.2616431
2015-02-02 01:06:12.416,48.97959,0.2616431
2015-02-02 01:06:28.280,48.97959,0.2616431
2015-02-02 01:06:45.308,48.97959,0.2616431
2015-02-02 01:07:01.467,48.97959,0.2616431
2015-02-02 01:07:17.475,48.97959,0.2616431
2015-02-02 01:07:33.573,48.97959,0.2616431
2015-02-02 01:07:49.311,49.23858,0.2189708
2015-02-02 01:08:05.035,49.23858,0.2189708
2015-02-02 01:08:20.961,49.23858,0.2189708
2015-02-02 01:08:36.968,49.23858,0.2189708
2015-02-02 01:08:52.632,49.01961,0.04001601
2015-02-02 01:09:08.636,48.97959,0.2616431
2015-02-02 01:09:24.489,49.23858,0.2189708
2015-02-02 01:09:42.985,49.23858,0.2189708
2015-02-02 01:09:58.761,49.49495,0.2563708
2015-02-02 01:10:14.556,49.74874,0.2437932
2015-02-02 01:10:30.237,50,0.2512563
2015-02-02 01:10:51.502,49.74874,0.2437932
2015-02-02 01:11:08.089,49.74874,0.2437932
2015-02-02 01:11:23.841,49.74874,0.2437932
2015-02-02 01:11:40.156,50,0.2512563
2015-02-02 01:11:55.965,50,0.2512563
2015-02-02 01:12:11.725,50,0.2512563
2015-02-02 01:12:39.021,49.74874,0.2437932
2015-02-02 01:12:54.838,49.74874,0.2437932
2015-02-02 01:13:10.606,49.74874,0.2437932
2015-02-02 01:13:26.420,49.74874,0.2437932
2015-02-02 01:13:42.718,49.74874,0.2437932
2015-02-02 01:13:58.497,49.74874,0.2437932
2015-02-02 01:14:14.254,49.74874,0.2437932
2015-02-02 01:14:30.048,49.50495,0.010001
2015-02-02 01:14:45.888,49.49495,0.2563708
2015-02-02 01:15:01.726,49.49495,0.2563708
2015-02-02 01:15:17.626,49.49495,0.2563708
2015-02-02 01:15:33.559,49.49495,0.2563708
2015-02-02 01:15:49.232,49.49495,0.2563708
2015-02-02 01:16:05.482,49.49495,0.2563708
2015-02-02 01:16:21.500,49.49495,0.2563708
2015-02-02 01:16:37.857,49.49495,0.2563708
2015-02-02 01:16:53.956,49.49495,0.2563708
2015-02-02 01:17:09.964,49.74874,0.2437932
2015-02-02 01:17:25.844,49.74874,0.2437932
2015-02-02 01:17:41.712,49.74874,0.2437932
2015-02-02 01:17:57.764,49.74874,0.2437932
2015-02-02 01:18:13.503,49.74874,0.2437932
2015-02-02 01:18:29.308,49.74874,0.2437932
2015-02-02 01:18:45.393,49.50495,0.010001
2015-02-02 01:19:01.852,49.49495,0.2563708
2015-02-02 01:19:17.724,49.49495,0.2563708
2015-02-02 01:19:33.603,49.49495,0.2563708
2015-02-02 01:19:50.343,49.50495,0.010001
2015-02-02 01:20:06.332,49.49495,0.2563708
2015-02-02 01:20:22.438,49.49495,0.2563708
2015-02-02 01:20:38.518,49.49495,0.2563708
2015-02-02 01:20:54.311,49.49495,0.2563708
2015-02-02 01:21:10.416,49.49495,0.2563708
2015-02-02 01:21:26.824,49.49495,0.2563708
2015-02-02 01:21:42.645,49.49495,0.2563708
2015-02-02 01:21:58.438,49.49495,0.2563708
2015-02-02 01:22:14.291,49.49495,0.2563708
2015-02-02 01:22:30.164,49.49495,0.2563708
2015-02-02 01:22:45.884,49.49495,0.2563708
2015-02-02 01:23:01.856,49.49495,0.2563708
2015-02-02 01:23:17.904,49.49495,0.2563708
2015-02-02 01:23:33.717,49.49495,0.2563708
2015-02-02 01:23:49.498,49.49495,0.2563708
2015-02-02 01:24:05.245,49.50495,0.010001
2015-02-02 01:24:21.017,49.49495,0.2563708
2015-02-02 01:24:36.853,49.49495,0.2563708
2015-02-02 01:24:53.377,49.74874,0.2437932
2015-02-02 01:25:09.084,49.74874,0.2437932
2015-02-02 01:25:24.860,49.74874,0.2437932
2015-02-02 01:25:41.446,49.74874,0.2437932
2015-02-02 01:25:57.189,49.74874,0.2437932
2015-02-02 01:26:12.826,49.74874,0.2437932
2015-02-02 01:26:28.630,49.74874,0.2437932
2015-02-02 01:26:44.435,49.74874,0.2437932
2015-02-02 01:27:00.268,49.74874,0.2437932
2015-02-02 01:27:16.116,49.74874,0.2437932
2015-02-02 01:27:32.885,49.74874,0.2437932
2015-02-02 01:27:50.974,49.74874,0.2437932
2015-02-02 01:28:06.668,49.74874,0.2437932
2015-02-02 01:28:22.702,49.74874,0.2437932
2015-02-02 01:28:38.517,50.25126,0.5025126
2015-02-02 01:28:54.857,50.25126,0.2512563
2015-02-02 01:29:10.966,50.25126,0.2512563
2015-02-02 01:29:26.901,50.25126,0.2512563
2015-02-02 01:29:42.761,50.25126,0.2512563
2015-02-02 01:29:59.075,50.25126,0.2512563
2015-02-02 01:30:15.501,50.25126,0.2512563
2015-02-02 01:30:31.528,50,0.2512563
2015-02-02 01:30:47.444,50,0.2512563
2015-02-02 01:31:03.621,50,0.2512563
2015-02-02 01:31:19.589,50,0.2512563
2015-02-02 01:31:35.780,50,0.2512563
2015-02-02 01:31:51.692,50,0.2512563
2015-02-02 01:32:07.795,50,0.2512563
2015-02-02 01:32:23.868,50,0.2512563
2015-02-02 01:32:41.044,50,0.2512563
2015-02-02 01:33:46.593,50.76142,0.2563708
2015-02-02 01:34:03.070,49.01961,0.5659996
2015-02-02 01:34:18.886,49.01961,0.3016591
2015-02-02 01:34:35.097,44.24779,0.1137094
2015-02-02 01:34:50.890,44.13408,0.2744291
