date,AndyMurray,VasekPospisil
2015-07-08 14:53:42.812,94.78673,4.705882
2015-07-08 14:53:54.646,94.78673,5.263158
2015-07-08 14:54:06.428,94.78673,5.263158
2015-07-08 14:54:18.221,94.78673,4.938272
2015-07-08 14:54:30.050,94.78673,4.878049
2015-07-08 14:54:41.832,94.78673,4.878049
2015-07-08 14:54:53.625,94.78673,4.651163
2015-07-08 14:55:05.428,95.69378,4.705882
2015-07-08 14:55:17.212,95.69378,3.773585
2015-07-08 14:55:29.078,95.69378,4.444444
2015-07-08 14:55:40.799,95.69378,4.255319
2015-07-08 14:55:52.618,95.69378,4.255319
2015-07-08 14:56:04.395,95.69378,4.651163
2015-07-08 14:56:16.194,95.69378,4.819277
2015-07-08 14:56:28.029,95.69378,4.819277
2015-07-08 14:56:39.813,94.78673,5.063291
2015-07-08 14:56:51.631,94.78673,5.063291
2015-07-08 14:57:03.415,94.78673,5.128205
2015-07-08 14:57:15.209,94.78673,5.063291
2015-07-08 14:57:27.014,94.78673,5.194805
2015-07-08 14:57:38.807,94.78673,5.194805
2015-07-08 14:57:50.629,94.78673,5.063291
2015-07-08 14:58:02.442,94.78673,5.063291
2015-07-08 14:58:14.218,94.78673,5.063291
2015-07-08 14:58:26.034,94.78673,5.194805
2015-07-08 14:58:37.818,94.78673,5.063291
2015-07-08 14:58:49.688,94.78673,5.063291
2015-07-08 14:59:01.383,94.78673,5.194805
2015-07-08 14:59:13.213,94.78673,5.063291
2015-07-08 14:59:25.012,94.78673,5.128205
2015-07-08 14:59:36.790,94.78673,5.194805
2015-07-08 14:59:48.655,94.78673,5.063291
2015-07-08 15:00:00.354,94.78673,5.194805
2015-07-08 15:00:12.185,94.78673,5.194805
2015-07-08 15:00:24.037,94.78673,5.194805
2015-07-08 15:00:35.790,94.78673,5.194805
2015-07-08 15:00:47.678,94.78673,5.194805
2015-07-08 15:00:59.417,94.78673,5.194805
2015-07-08 15:01:11.207,94.78673,5.194805
2015-07-08 15:01:23.031,94.78673,5.194805
2015-07-08 15:01:34.656,94.78673,5.063291
2015-07-08 15:01:46.581,94.78673,5.194805
2015-07-08 15:01:58.508,94.78673,5.194805
2015-07-08 15:02:10.204,94.78673,5.063291
2015-07-08 15:02:22.021,94.78673,5.128205
2015-07-08 15:02:33.796,94.78673,5.194805
2015-07-08 15:02:45.613,94.78673,5.194805
2015-07-08 15:02:57.399,94.78673,5.194805
2015-07-08 15:03:09.250,94.78673,5.194805
2015-07-08 15:03:21.032,94.78673,5.194805
2015-07-08 15:03:32.825,94.78673,5.128205
2015-07-08 15:03:44.644,94.78673,5.128205
2015-07-08 15:03:56.494,94.78673,5.128205
2015-07-08 15:04:08.206,94.78673,5.128205
2015-07-08 15:04:20.001,94.78673,5.063291
2015-07-08 15:04:31.812,94.78673,5.063291
2015-07-08 15:04:43.605,94.78673,5.063291
2015-07-08 15:04:55.447,94.78673,5.063291
2015-07-08 15:05:07.319,94.78673,5.063291
2015-07-08 15:05:18.998,94.78673,5.063291
2015-07-08 15:05:30.805,94.78673,5.063291
2015-07-08 15:05:42.639,94.78673,5.063291
2015-07-08 15:05:54.414,94.78673,5.063291
2015-07-08 15:06:06.202,94.78673,5.063291
2015-07-08 15:06:17.989,94.78673,5.128205
2015-07-08 15:06:29.815,94.78673,5.128205
2015-07-08 15:06:41.604,94.78673,5.128205
2015-07-08 15:06:53.435,94.78673,5.128205
2015-07-08 15:07:05.158,94.78673,5.128205
2015-07-08 15:07:17.019,94.78673,5.128205
2015-07-08 15:07:28.816,94.78673,5.128205
2015-07-08 15:07:40.583,94.78673,5.128205
2015-07-08 15:07:52.409,94.78673,5.128205
2015-07-08 15:08:04.101,94.78673,5.128205
2015-07-08 15:08:15.787,94.78673,5.128205
2015-07-08 15:08:27.625,94.78673,5.128205
2015-07-08 15:08:39.356,94.78673,5.128205
2015-07-08 15:08:51.229,94.78673,5.063291
2015-07-08 15:09:03.024,94.78673,5.063291
2015-07-08 15:09:14.711,94.78673,5.063291
2015-07-08 15:09:26.180,94.78673,5.063291
2015-07-08 15:09:38.053,94.78673,5.063291
2015-07-08 15:09:49.635,94.78673,5.063291
2015-07-08 15:10:01.416,94.78673,5.063291
2015-07-08 15:10:13.095,94.78673,5.063291
2015-07-08 15:10:24.712,94.78673,5.063291
2015-07-08 15:10:36.392,94.78673,5.063291
2015-07-08 15:10:48.223,94.78673,5.063291
2015-07-08 15:11:00.061,94.78673,5.063291
2015-07-08 15:11:11.814,94.78673,5.063291
2015-07-08 15:11:23.673,94.78673,5.063291
2015-07-08 15:11:35.427,94.78673,5.063291
2015-07-08 15:11:47.267,94.78673,5.063291
2015-07-08 15:11:58.997,94.78673,5.063291
2015-07-08 15:12:10.786,94.78673,5.063291
2015-07-08 15:12:22.631,94.78673,5.063291
2015-07-08 15:12:34.423,94.78673,5.063291
2015-07-08 15:12:46.218,94.78673,5.063291
2015-07-08 15:12:58.231,94.78673,5.063291
2015-07-08 15:13:10.010,94.78673,5.063291
2015-07-08 15:13:21.816,94.78673,5.063291
2015-07-08 15:13:33.383,94.78673,5.063291
2015-07-08 15:13:45.152,94.78673,5.063291
2015-07-08 15:13:57.021,94.78673,5.063291
2015-07-08 15:14:08.776,94.78673,5.063291
2015-07-08 15:14:20.598,94.78673,5.063291
2015-07-08 15:14:32.445,94.78673,5.063291
2015-07-08 15:14:44.225,94.78673,5.063291
2015-07-08 15:14:55.999,94.78673,5.063291
2015-07-08 15:15:07.663,94.78673,5.063291
2015-07-08 15:15:19.397,94.78673,5.063291
2015-07-08 15:15:31.169,94.78673,5.063291
2015-07-08 15:15:43.109,94.78673,5.063291
2015-07-08 15:15:54.816,94.78673,5.063291
2015-07-08 15:16:06.624,94.78673,5.063291
2015-07-08 15:16:18.386,94.78673,5.063291
2015-07-08 15:16:30.181,94.78673,5.063291
2015-07-08 15:16:42.041,94.78673,5.063291
2015-07-08 15:16:53.787,94.78673,5.063291
2015-07-08 15:17:05.571,94.78673,5.063291
2015-07-08 15:17:17.416,94.78673,5.063291
2015-07-08 15:17:29.214,94.78673,5.263158
2015-07-08 15:17:40.999,94.78673,5.333333
2015-07-08 15:17:52.844,94.78673,5.333333
2015-07-08 15:18:04.599,94.78673,5.333333
2015-07-08 15:18:16.366,94.78673,5.333333
2015-07-08 15:18:28.194,94.78673,5.333333
2015-07-08 15:18:40.055,94.78673,5.333333
2015-07-08 15:18:51.618,94.78673,5.333333
2015-07-08 15:19:03.427,94.78673,5.333333
2015-07-08 15:19:15.517,94.78673,5.333333
2015-07-08 15:19:27.246,94.78673,5.263158
2015-07-08 15:19:39.019,94.78673,5.263158
2015-07-08 15:19:50.805,94.78673,5.263158
2015-07-08 15:20:02.785,94.78673,5.263158
2015-07-08 15:20:14.568,94.78673,5.263158
2015-07-08 15:20:26.499,94.78673,5.194805
2015-07-08 15:20:38.203,94.78673,5.194805
2015-07-08 15:20:50.015,94.78673,5.194805
2015-07-08 15:21:01.810,94.78673,5.194805
2015-07-08 15:21:13.586,94.78673,5.194805
2015-07-08 15:21:25.424,94.78673,5.194805
2015-07-08 15:21:37.218,94.78673,5.194805
2015-07-08 15:21:49.077,94.78673,5.194805
2015-07-08 15:22:00.874,94.78673,5.194805
2015-07-08 15:22:12.610,94.78673,5.194805
2015-07-08 15:22:24.432,94.78673,5.194805
2015-07-08 15:22:36.270,94.78673,5.194805
2015-07-08 15:22:48.037,94.78673,5.194805
2015-07-08 15:22:59.410,94.78673,5.194805
2015-07-08 15:23:11.215,94.78673,5.194805
2015-07-08 15:23:22.993,94.78673,5.194805
2015-07-08 15:23:34.813,94.78673,5.194805
2015-07-08 15:23:46.693,94.78673,5.063291
2015-07-08 15:23:58.427,94.78673,5.063291
2015-07-08 15:24:10.158,94.78673,5.063291
2015-07-08 15:24:22.011,94.78673,5.063291
2015-07-08 15:24:33.800,94.78673,5.128205
2015-07-08 15:24:45.627,94.78673,5.128205
2015-07-08 15:24:57.460,94.78673,5.194805
2015-07-08 15:25:09.234,94.78673,5.194805
2015-07-08 15:25:20.825,94.78673,5.194805
2015-07-08 15:25:32.575,94.78673,5.194805
2015-07-08 15:25:44.353,94.78673,5.194805
2015-07-08 15:25:56.223,94.78673,5.194805
2015-07-08 15:26:07.979,94.78673,5.128205
2015-07-08 15:26:19.805,94.78673,5.128205
2015-07-08 15:26:31.601,94.78673,5.128205
2015-07-08 15:26:43.444,94.78673,5.128205
2015-07-08 15:26:55.166,94.78673,5.128205
2015-07-08 15:27:07.066,94.78673,5.194805
2015-07-08 15:27:18.770,94.78673,5.063291
2015-07-08 15:27:30.690,94.78673,5.063291
2015-07-08 15:27:42.350,94.78673,5.063291
2015-07-08 15:27:54.216,94.78673,5.063291
2015-07-08 15:28:06.023,94.78673,5.063291
2015-07-08 15:28:17.804,94.78673,5.063291
2015-07-08 15:28:29.638,94.78673,5.063291
2015-07-08 15:28:41.381,94.78673,5.063291
2015-07-08 15:28:53.333,94.78673,5.063291
2015-07-08 15:29:05.178,94.78673,4.878049
2015-07-08 15:29:17.000,94.78673,4.878049
2015-07-08 15:29:28.777,94.78673,4.878049
2015-07-08 15:29:40.599,94.78673,4.878049
2015-07-08 15:29:52.442,94.78673,5.063291
2015-07-08 15:30:04.198,94.78673,5.063291
2015-07-08 15:30:16.043,94.78673,4.878049
2015-07-08 15:30:27.866,94.78673,4.878049
2015-07-08 15:30:39.842,94.78673,4.878049
2015-07-08 15:30:51.679,94.78673,4.878049
2015-07-08 15:31:03.397,94.78673,4.761905
2015-07-08 15:31:15.192,94.78673,5.063291
2015-07-08 15:31:27.065,94.78673,4.761905
2015-07-08 15:31:38.827,94.78673,4.761905
2015-07-08 15:31:50.601,94.78673,4.761905
2015-07-08 15:32:02.456,95.69378,4.761905
2015-07-08 15:32:14.213,95.69378,4.761905
2015-07-08 15:32:26.010,95.69378,4.444444
2015-07-08 15:32:37.822,94.78673,4.705882
2015-07-08 15:32:49.621,94.78673,4.878049
2015-07-08 15:33:01.391,94.78673,4.878049
2015-07-08 15:33:13.204,94.78673,4.878049
2015-07-08 15:33:25.020,94.78673,4.878049
2015-07-08 15:33:36.792,95.69378,4.651163
2015-07-08 15:33:48.893,95.69378,4.651163
2015-07-08 15:34:00.639,95.69378,4.651163
2015-07-08 15:34:12.390,95.69378,4.166667
2015-07-08 15:34:24.211,95.69378,4.545455
2015-07-08 15:34:36.011,95.69378,4.545455
2015-07-08 15:34:47.811,95.69378,4.545455
2015-07-08 15:34:59.650,95.69378,4.255319
2015-07-08 15:35:11.402,95.69378,4.255319
2015-07-08 15:35:23.268,95.69378,4.545455
2015-07-08 15:35:35.018,94.78673,4.651163
2015-07-08 15:35:46.802,94.78673,4.651163
2015-07-08 15:35:58.590,94.78673,4.705882
2015-07-08 15:36:10.388,94.78673,5.333333
2015-07-08 15:36:22.200,94.78673,5.333333
2015-07-08 15:36:34.058,94.78673,5.333333
2015-07-08 15:36:45.828,94.78673,5.128205
2015-07-08 15:36:57.613,94.78673,5.194805
2015-07-08 15:37:09.363,94.78673,5.128205
2015-07-08 15:37:21.196,94.78673,4.651163
2015-07-08 15:37:33.023,94.78673,5.194805
2015-07-08 15:37:44.795,94.78673,5.194805
2015-07-08 15:37:56.639,94.78673,5.194805
2015-07-08 15:38:08.354,94.78673,5.194805
2015-07-08 15:38:20.214,94.78673,5.194805
2015-07-08 15:38:31.978,94.78673,5.333333
2015-07-08 15:38:43.891,94.78673,5.333333
2015-07-08 15:38:55.636,94.78673,5.194805
2015-07-08 15:39:07.383,94.78673,5.333333
2015-07-08 15:39:19.218,94.78673,5.333333
2015-07-08 15:39:30.983,94.78673,5.194805
2015-07-08 15:39:42.844,94.78673,5.194805
2015-07-08 15:39:54.840,94.78673,5.194805
2015-07-08 15:40:06.728,94.78673,5.194805
2015-07-08 15:40:18.406,94.78673,5.194805
2015-07-08 15:40:30.148,94.78673,4.651163
2015-07-08 15:40:42.004,94.78673,4.651163
2015-07-08 15:40:54.075,95.69378,4.651163
2015-07-08 15:41:05.869,95.69378,4.545455
2015-07-08 15:41:17.401,95.69378,4.545455
2015-07-08 15:41:29.218,95.69378,4.545455
2015-07-08 15:41:40.971,95.69378,4.347826
2015-07-08 15:41:52.792,95.69378,3.636364
2015-07-08 15:42:04.608,95.69378,4.255319
2015-07-08 15:42:16.412,95.69378,4.347826
2015-07-08 15:42:28.138,95.69378,4.347826
2015-07-08 15:42:40.112,94.78673,4.651163
2015-07-08 15:42:51.811,94.78673,4.761905
2015-07-08 15:43:03.579,94.78673,4.761905
2015-07-08 15:43:15.368,94.78673,4.761905
2015-07-08 15:43:27.165,94.78673,4.705882
2015-07-08 15:43:39.035,94.78673,4.651163
2015-07-08 15:43:50.821,95.69378,4.255319
2015-07-08 15:44:02.611,95.69378,3.846154
2015-07-08 15:44:14.395,95.69378,4.255319
2015-07-08 15:44:26.156,95.69378,4.255319
2015-07-08 15:44:38.025,95.69378,4.255319
2015-07-08 15:44:49.760,95.69378,3.846154
2015-07-08 15:45:01.616,95.69378,4.166667
2015-07-08 15:45:13.326,96.61836,3.508772
2015-07-08 15:45:25.010,96.61836,3.389831
2015-07-08 15:45:36.857,96.61836,3.508772
2015-07-08 15:45:48.588,96.61836,3.448276
2015-07-08 15:46:00.439,98.52217,1.980198
2015-07-08 15:46:12.028,98.52217,1.818182
2015-07-08 15:46:23.788,98.52217,1.904762
2015-07-08 15:46:35.628,98.52217,1.904762
2015-07-08 15:46:47.418,98.52217,1.73913
2015-07-08 15:46:59.194,98.52217,1.818182
2015-07-08 15:47:11.027,98.52217,1.6
2015-07-08 15:47:22.829,98.52217,1.481481
2015-07-08 15:47:34.616,98.52217,1.73913
2015-07-08 15:47:46.446,98.52217,1.6
2015-07-08 15:47:58.255,98.52217,1.73913
2015-07-08 15:48:10.023,98.52217,1.666667
2015-07-08 15:48:21.789,98.52217,1.73913
2015-07-08 15:48:33.689,98.52217,1.73913
2015-07-08 15:48:45.407,98.52217,1.818182
2015-07-08 15:48:57.234,98.52217,1.73913
2015-07-08 15:49:09.060,98.52217,1.6
2015-07-08 15:49:20.768,98.52217,1.481481
2015-07-08 15:49:32.609,98.52217,1.481481
2015-07-08 15:49:44.385,98.52217,1.481481
2015-07-08 15:49:56.199,98.52217,1.6
2015-07-08 15:50:08.012,98.52217,1.481481
2015-07-08 15:50:19.803,98.52217,1.481481
2015-07-08 15:50:31.609,98.52217,1.481481
2015-07-08 15:50:43.196,98.52217,1.37931
2015-07-08 15:50:55.001,98.52217,1.37931
2015-07-08 15:51:06.789,98.52217,1.481481
2015-07-08 15:51:18.624,98.52217,1.481481
2015-07-08 15:51:30.395,98.52217,1.428571
2015-07-08 15:51:42.195,98.52217,1.481481
2015-07-08 15:51:54.034,98.52217,1.6
2015-07-08 15:52:05.819,98.52217,1.6
2015-07-08 15:52:17.630,98.52217,1.6
2015-07-08 15:52:29.402,98.52217,1.6
2015-07-08 15:52:41.215,98.52217,1.6
2015-07-08 15:52:52.995,98.52217,1.73913
2015-07-08 15:53:04.769,98.52217,1.73913
2015-07-08 15:53:16.547,98.52217,1.6
2015-07-08 15:53:28.337,98.52217,1.6
2015-07-08 15:53:40.201,98.52217,1.6
2015-07-08 15:53:52.017,98.52217,1.538462
2015-07-08 15:54:03.844,98.52217,1.6
2015-07-08 15:54:15.577,98.52217,1.290323
2015-07-08 15:54:27.401,98.52217,1.428571
2015-07-08 15:54:39.152,98.52217,1.481481
2015-07-08 15:54:51.017,98.52217,1.428571
2015-07-08 15:55:02.737,99.0099,0.8
2015-07-08 15:55:14.586,99.0099,1.142857
2015-07-08 15:55:26.404,98.52217,1.37931
2015-07-08 15:55:38.204,98.52217,1.111111
2015-07-08 15:55:49.961,98.52217,1.176471
2015-07-08 15:56:01.804,98.52217,1.428571
2015-07-08 15:56:13.591,98.52217,1.481481
2015-07-08 15:56:25.569,98.52217,1.6
2015-07-08 15:56:37.454,98.52217,1.481481
2015-07-08 15:56:49.175,98.52217,1.6
2015-07-08 15:57:00.971,98.52217,1.73913
2015-07-08 15:57:12.819,98.52217,1.73913
2015-07-08 15:57:24.589,98.52217,1.73913
2015-07-08 15:57:36.556,97.56098,2.105263
2015-07-08 15:57:48.408,97.56098,2.061856
2015-07-08 15:58:00.221,97.56098,2.061856
2015-07-08 15:58:12.030,98.52217,2.020202
2015-07-08 15:58:23.832,98.52217,1.73913
2015-07-08 15:58:35.617,98.52217,1.666667
2015-07-08 15:58:47.468,98.52217,1.6
2015-07-08 15:58:59.231,98.52217,1.6
2015-07-08 15:59:11.048,98.52217,1.6
2015-07-08 15:59:22.846,98.52217,1.6
2015-07-08 15:59:34.618,98.52217,1.481481
2015-07-08 15:59:46.461,98.52217,1.666667
2015-07-08 15:59:58.212,98.52217,1.73913
2015-07-08 16:00:10.216,98.52217,1.73913
2015-07-08 16:00:21.981,98.52217,1.904762
2015-07-08 16:00:33.815,98.52217,1.904762
2015-07-08 16:00:45.570,98.52217,1.904762
2015-07-08 16:00:57.404,98.52217,1.904762
2015-07-08 16:01:09.215,98.52217,1.904762
2015-07-08 16:01:21.014,98.52217,1.666667
2015-07-08 16:01:32.766,98.52217,1.481481
2015-07-08 16:01:44.749,98.52217,1.666667
2015-07-08 16:01:56.597,98.52217,1.666667
2015-07-08 16:02:08.354,98.52217,1.73913
2015-07-08 16:02:20.198,98.52217,1.142857
2015-07-08 16:02:32.040,98.52217,1.111111
2015-07-08 16:02:43.795,99.0099,1.212121
2015-07-08 16:02:55.606,98.52217,1.6
2015-07-08 16:03:07.180,98.52217,1.37931
2015-07-08 16:03:19.018,98.52217,1.333333
2015-07-08 16:03:30.830,98.52217,1.481481
2015-07-08 16:03:42.676,98.52217,1.666667
2015-07-08 16:03:54.403,98.52217,1.666667
2015-07-08 16:04:06.203,98.52217,1.73913
2015-07-08 16:04:18.050,98.52217,1.73913
2015-07-08 16:04:29.792,98.52217,1.904762
2015-07-08 16:04:41.583,98.52217,1.904762
2015-07-08 16:04:53.412,98.52217,1.73913
2015-07-08 16:05:05.236,98.52217,1.904762
2015-07-08 16:05:17.034,98.52217,1.904762
2015-07-08 16:05:28.793,98.52217,1.904762
2015-07-08 16:05:40.603,98.52217,1.904762
2015-07-08 16:05:52.504,98.52217,1.818182
2015-07-08 16:06:04.223,98.52217,1.73913
2015-07-08 16:06:16.012,98.52217,1.904762
2015-07-08 16:06:27.825,98.52217,1.73913
2015-07-08 16:06:39.658,98.52217,1.73913
2015-07-08 16:06:51.371,98.52217,1.666667
2015-07-08 16:07:03.229,98.52217,1.73913
2015-07-08 16:07:15.050,98.52217,1.73913
2015-07-08 16:07:26.822,98.52217,1.73913
2015-07-08 16:07:38.606,98.52217,1.73913
2015-07-08 16:07:50.350,98.52217,1.73913
2015-07-08 16:08:02.217,98.52217,1.73913
2015-07-08 16:08:13.779,98.52217,1.73913
2015-07-08 16:08:25.607,98.52217,1.904762
2015-07-08 16:08:37.408,98.52217,1.73913
2015-07-08 16:08:49.176,98.52217,1.666667
2015-07-08 16:09:00.992,98.52217,1.481481
2015-07-08 16:09:12.786,98.52217,1.666667
2015-07-08 16:09:24.617,98.52217,1.6
2015-07-08 16:09:36.448,98.52217,1.904762
2015-07-08 16:09:48.220,98.52217,1.904762
2015-07-08 16:10:00.003,98.52217,1.904762
2015-07-08 16:10:11.783,98.52217,1.6
2015-07-08 16:10:23.567,98.52217,1.6
2015-07-08 16:10:35.376,98.52217,1.73913
2015-07-08 16:10:47.328,98.52217,1.73913
2015-07-08 16:10:58.982,98.52217,1.904762
2015-07-08 16:11:10.767,98.52217,1.904762
2015-07-08 16:11:22.640,98.52217,1.904762
2015-07-08 16:11:34.412,98.52217,1.818182
2015-07-08 16:11:46.204,98.52217,1.904762
2015-07-08 16:11:57.995,98.52217,1.904762
2015-07-08 16:12:09.795,98.52217,1.818182
2015-07-08 16:12:21.566,98.52217,1.73913
2015-07-08 16:12:33.408,98.52217,1.73913
2015-07-08 16:12:45.201,97.56098,1.904762
2015-07-08 16:12:57.021,97.56098,2.083333
2015-07-08 16:13:08.770,97.56098,2.083333
2015-07-08 16:13:20.597,98.52217,2.061856
2015-07-08 16:13:32.408,98.52217,2.061856
2015-07-08 16:13:44.187,98.52217,1.73913
2015-07-08 16:13:56.022,98.52217,1.6
2015-07-08 16:14:07.886,98.52217,1.666667
2015-07-08 16:14:19.590,98.52217,1.666667
2015-07-08 16:14:31.405,98.52217,1.73913
2015-07-08 16:14:43.227,98.52217,1.904762
2015-07-08 16:14:55.004,98.52217,1.904762
2015-07-08 16:15:07.164,98.52217,1.73913
2015-07-08 16:15:19.280,98.52217,1.73913
2015-07-08 16:15:30.911,98.52217,1.73913
2015-07-08 16:15:42.626,98.52217,1.73913
2015-07-08 16:15:54.404,98.52217,1.73913
2015-07-08 16:16:06.187,98.52217,1.666667
2015-07-08 16:16:18.010,98.52217,1.6
2015-07-08 16:16:29.670,98.52217,1.666667
2015-07-08 16:16:41.407,98.52217,1.666667
2015-07-08 16:16:53.205,98.52217,1.666667
2015-07-08 16:17:05.029,98.52217,1.666667
2015-07-08 16:17:16.804,98.52217,1.333333
2015-07-08 16:17:28.701,98.52217,1.333333
2015-07-08 16:17:40.412,98.52217,1.37931
2015-07-08 16:17:52.288,98.52217,1.37931
2015-07-08 16:18:04.165,99.0099,1.081081
2015-07-08 16:18:15.950,99.0099,0.8695652
2015-07-08 16:18:27.813,98.52217,1.290323
2015-07-08 16:18:39.674,98.52217,1.212121
2015-07-08 16:18:51.457,99.0099,0.9302326
2015-07-08 16:19:03.246,99.0099,0.6060606
2015-07-08 16:19:15.003,98.52217,0.6557377
2015-07-08 16:19:26.781,98.52217,1.37931
2015-07-08 16:19:38.594,98.52217,1.142857
2015-07-08 16:19:50.421,98.52217,1.142857
2015-07-08 16:20:02.526,98.52217,1.176471
2015-07-08 16:20:14.131,98.52217,1.538462
2015-07-08 16:20:26.020,98.52217,1.6
2015-07-08 16:20:37.802,98.52217,1.428571
2015-07-08 16:20:49.645,98.52217,1.73913
2015-07-08 16:21:01.567,98.52217,1.904762
2015-07-08 16:21:13.431,98.52217,1.904762
2015-07-08 16:21:25.218,98.52217,1.904762
2015-07-08 16:21:37.004,98.52217,1.904762
2015-07-08 16:21:48.866,98.52217,1.904762
2015-07-08 16:22:00.587,98.52217,1.904762
2015-07-08 16:22:12.404,98.52217,1.904762
2015-07-08 16:22:24.266,98.52217,1.904762
2015-07-08 16:22:36.037,98.52217,1.666667
2015-07-08 16:22:47.894,98.52217,1.818182
2015-07-08 16:22:59.580,98.52217,1.904762
2015-07-08 16:23:11.388,98.52217,1.904762
2015-07-08 16:23:23.275,98.52217,1.904762
2015-07-08 16:23:34.994,98.52217,1.904762
2015-07-08 16:23:46.815,98.52217,1.904762
2015-07-08 16:23:58.583,98.52217,1.904762
2015-07-08 16:24:10.468,98.52217,1.73913
2015-07-08 16:24:22.215,98.52217,1.73913
2015-07-08 16:24:34.082,98.52217,1.6
2015-07-08 16:24:45.777,98.52217,1.73913
2015-07-08 16:24:57.581,98.52217,1.73913
2015-07-08 16:25:09.462,98.52217,1.73913
2015-07-08 16:25:21.145,98.52217,1.290323
2015-07-08 16:25:32.961,98.52217,1.081081
2015-07-08 16:25:44.857,98.52217,1.111111
2015-07-08 16:25:56.627,98.52217,1.025641
2015-07-08 16:26:08.435,98.52217,1.052632
2015-07-08 16:26:20.186,99.0099,1.025641
2015-07-08 16:26:31.994,99.0099,0.8
2015-07-08 16:26:43.759,99.0099,0.9302326
2015-07-08 16:26:55.630,99.0099,0.7407407
2015-07-08 16:27:07.413,99.0099,0.6060606
2015-07-08 16:27:19.219,99.0099,0.8888889
2015-07-08 16:27:31.009,98.52217,0.9756098
2015-07-08 16:27:42.818,98.52217,1.142857
2015-07-08 16:27:54.625,98.52217,1.176471
2015-07-08 16:28:06.389,98.52217,1.142857
2015-07-08 16:28:18.195,98.52217,1.176471
2015-07-08 16:28:30.019,98.52217,1.290323
2015-07-08 16:28:41.772,98.52217,1.333333
2015-07-08 16:28:53.660,98.52217,1.290323
2015-07-08 16:29:05.440,99.0099,0.7692308
2015-07-08 16:29:17.199,99.0099,0.7692308
2015-07-08 16:29:29.032,99.0099,1.081081
2015-07-08 16:29:40.779,99.0099,0.3846154
2015-07-08 16:29:52.612,99.0099,0.2666667
2015-07-08 16:30:04.381,99.0099,0.2150538
2015-07-08 16:30:16.183,99.0099,0.2061856
2015-07-08 16:30:28.222,99.0099,0.212766
2015-07-08 16:30:40.031,99.0099,0.2105263
2015-07-08 16:30:51.731,99.0099,0.1626016
2015-07-08 16:31:03.684,99.0099,0.1388889
2015-07-08 16:31:15.380,99.0099,0.1333333
2015-07-08 16:31:27.173,99.0099,0.1408451
2015-07-08 16:31:38.987,99.0099,0.1
2015-07-08 16:31:50.810,99.0099,0.1
2015-07-08 16:32:02.633,99.0099,0.1
2015-07-08 16:32:14.389,99.0099,0.1
2015-07-08 16:32:26.196,99.0099,0.1
2015-07-08 16:32:38.040,99.0099,0.1
2015-07-08 16:32:49.770,99.0099,0.1
2015-07-08 16:33:01.588,99.0099,0.1
2015-07-08 16:33:13.384,99.0099,0.1
2015-07-08 16:33:25.203,99.0099,0.16
2015-07-08 16:33:37.001,99.0099,0.15625
2015-07-08 16:33:48.840,99.0099,0.3125
2015-07-08 16:34:00.613,99.0099,0.2739726
2015-07-08 16:34:12.446,99.0099,0.2020202
2015-07-08 16:34:24.192,99.0099,0.2020202
2015-07-08 16:34:36.006,99.0099,0.2105263
2015-07-08 16:34:47.839,99.0099,0.1
2015-07-08 16:34:59.635,99.0099,0.1
2015-07-08 16:35:11.391,99.0099,0.1
2015-07-08 16:35:23.231,99.0099,0.1
2015-07-08 16:35:35.010,99.0099,0.1754386
2015-07-08 16:35:46.780,99.0099,0.1869159
2015-07-08 16:35:58.601,99.0099,0.2020202
2015-07-08 16:36:10.410,99.0099,0.2298851
2015-07-08 16:36:22.176,99.0099,0.2150538
2015-07-08 16:36:34.025,99.0099,0.212766
2015-07-08 16:36:45.859,99.0099,0.2857143
2015-07-08 16:36:57.593,99.0099,0.1
2015-07-08 16:37:09.406,99.0099,0.1
2015-07-08 16:37:21.231,99.0099,0.1
2015-07-08 16:37:33.055,99.0099,0.1
2015-07-08 16:37:44.790,99.0099,0.1
2015-07-08 16:37:56.595,99.0099,0.1
2015-07-08 16:38:08.400,99.0099,0.1
2015-07-08 16:38:20.175,99.0099,0.1
2015-07-08 16:38:32.025,99.0099,0.1
2015-07-08 16:38:43.780,99.0099,0.1
