date,Houston,Oklahoma City
2015-01-16 03:36:14.569,0,0
2015-01-16 03:36:30.206,0,0
2015-01-16 03:36:45.889,0,0
2015-01-16 03:37:02.035,0,0
2015-01-16 03:37:17.967,0,15.06348
2015-01-16 03:37:33.698,0,0
2015-01-16 03:37:49.467,0,0
2015-01-16 03:38:05.257,0,0
2015-01-16 03:38:21.374,0,60.68059
2015-01-16 03:38:37.048,0,0
2015-01-16 03:38:53.346,0,14.72528
2015-01-16 03:39:09.291,0,0
2015-01-16 03:39:25.082,0,0
2015-01-16 03:39:40.849,0,0
2015-01-16 03:39:56.642,0,18.4636
2015-01-16 03:40:12.568,0,0
2015-01-16 03:40:28.790,0,0
2015-01-16 03:40:44.618,0,0
2015-01-16 03:41:00.252,0,0
2015-01-16 03:41:16.148,0,0
2015-01-16 03:41:32.450,4.784427,0
2015-01-16 03:41:48.290,0,0
2015-01-16 03:42:04.873,0,0
2015-01-16 03:42:21.012,0,0
2015-01-16 03:42:36.672,0,0
2015-01-16 03:42:52.478,0,0
2015-01-16 03:43:08.281,0,0
2015-01-16 03:43:26.203,0,0
2015-01-16 03:43:41.814,0,0
