date,Houston,Oklahoma City
2015-01-16 03:30:06.866,99.0099,0.9090909
2015-01-16 03:30:22.658,99.0099,0.9090909
2015-01-16 03:30:38.808,99.0099,0.9090909
2015-01-16 03:30:54.961,82.54886,39.22717
2015-01-16 03:31:10.682,99.0099,1
2015-01-16 03:31:27.530,99.0099,1
2015-01-16 03:31:43.226,99.0099,1
2015-01-16 03:31:59.125,99.0099,1
2015-01-16 03:32:15.038,99.0099,0.9090909
2015-01-16 03:32:31.147,99.0099,0.9090909
2015-01-16 03:32:46.993,99.0099,0.9090909
2015-01-16 03:33:02.712,99.0099,0.9090909
2015-01-16 03:33:18.411,99.0099,0.9090909
2015-01-16 03:33:34.132,99.0099,0.9090909
2015-01-16 03:33:49.864,99.0099,0.1
2015-01-16 03:34:05.618,99.0099,0.1
2015-01-16 03:34:21.577,99.0099,0.1
2015-01-16 03:34:37.213,99.0099,0.1
2015-01-16 03:34:52.849,99.0099,0.1
2015-01-16 03:35:08.725,99.0099,0.1
2015-01-16 03:35:24.422,99.0099,0.1
2015-01-16 03:35:40.262,99.0099,0.1
2015-01-16 03:35:58.275,99.0099,0.1
2015-01-16 03:36:14.569,99.0099,0.1
2015-01-16 03:36:30.206,99.0099,0.1
2015-01-16 03:36:45.889,99.0099,0.1
2015-01-16 03:37:02.035,99.0099,0.1
2015-01-16 03:37:17.967,99.0099,0.1
2015-01-16 03:37:33.698,99.0099,0.1
2015-01-16 03:37:49.467,99.0099,0.1
2015-01-16 03:38:05.257,99.0099,0.1
2015-01-16 03:38:21.374,99.0099,0.1
2015-01-16 03:38:37.048,99.0099,0.1
2015-01-16 03:38:53.346,99.0099,0.1
2015-01-16 03:39:09.291,99.0099,0.1
2015-01-16 03:39:25.082,99.0099,0.1
2015-01-16 03:39:40.849,99.0099,0.1
2015-01-16 03:39:56.642,99.0099,0.1
2015-01-16 03:40:12.568,99.0099,0.1
2015-01-16 03:40:28.790,99.0099,0.1
2015-01-16 03:40:44.618,99.0099,0.1
2015-01-16 03:41:00.252,99.0099,0.1
2015-01-16 03:41:16.148,99.0099,0.1
2015-01-16 03:41:32.450,99.0099,0.1
2015-01-16 03:41:48.290,99.0099,0.1
2015-01-16 03:42:04.873,99.0099,0.1
2015-01-16 03:42:21.012,99.0099,0.1
2015-01-16 03:42:36.672,99.0099,0.1
2015-01-16 03:42:52.478,99.0099,0.1
2015-01-16 03:43:08.281,99.0099,0.1
2015-01-16 03:43:26.203,99.0099,0.1
2015-01-16 03:43:41.814,99.0099,0.1
