date,Jo-Wilfried Tsonga,Stanislas Wawrinka
2014-11-21 15:09:57.032,7.817315,92.57953
2014-11-21 15:10:13.064,7.407407,93.30501
2014-11-21 15:10:28.832,6.896552,93.09214
2014-11-21 15:10:44.693,7.10542,93.08441
2014-11-21 15:11:00.423,6.892712,92.82611
2014-11-21 15:11:16.191,6.896552,92.24634
2014-11-21 15:11:32.043,7.832248,91.98719
2014-11-21 15:11:47.837,7.716502,92.49515
2014-11-21 15:12:03.880,8.211608,91.68859
2014-11-21 15:12:19.614,7.142857,93.20566
2014-11-21 15:12:35.404,7.060488,92.78417
2014-11-21 15:12:51.197,6.968701,93.31687
2014-11-21 15:13:07.004,6.896552,93.32049
2014-11-21 15:13:23.167,6.673324,93.45794
2014-11-21 15:13:38.885,6.666667,94.32596
2014-11-21 15:13:54.979,5.714286,95.05825
2014-11-21 15:14:10.947,5.714286,94.28017
2014-11-21 15:14:26.642,6.666667,93.88059
2014-11-21 15:14:42.713,6.451613,92.62875
2014-11-21 15:14:58.649,6.451613,92.87799
2014-11-21 15:15:14.513,8.201715,91.76197
2014-11-21 15:15:30.523,7.407407,91.97301
2014-11-21 15:15:46.199,8.695652,91.24795
2014-11-21 15:16:02.034,8.783822,91.06613
2014-11-21 15:16:17.860,8.706036,91.65376
2014-11-21 15:16:34.197,8.695652,91.00423
2014-11-21 15:16:50.020,8.340386,91.18844
2014-11-21 15:17:05.816,8.361211,91.59601
2014-11-21 15:17:21.651,8.361211,91.01599
2014-11-21 15:17:37.433,8.313328,91.74267
2014-11-21 15:17:53.537,8.313328,91.47382
2014-11-21 15:18:09.235,8,92.34561
2014-11-21 15:18:25.137,7.142857,92.38287
2014-11-21 15:18:40.833,6.831438,93.42628
2014-11-21 15:18:56.634,6.666667,94.29786
2014-11-21 15:19:12.421,5.548996,94.39212
2014-11-21 15:19:28.217,5.555556,94.34233
2014-11-21 15:19:44.607,5.714286,94.22837
2014-11-21 15:20:00.423,6.451613,93.4839
2014-11-21 15:20:16.278,5.714286,94.16863
2014-11-21 15:20:32.023,5.555556,94.33962
2014-11-21 15:20:47.801,5.633001,94.39967
2014-11-21 15:21:03.640,5.633001,94.32563
2014-11-21 15:21:19.458,6.451613,93.45794
2014-11-21 15:21:35.239,6.666667,93.51961
2014-11-21 15:21:51.038,6.25,93.46361
2014-11-21 15:22:06.824,7.142857,93.45539
2014-11-21 15:22:22.721,6.405199,93.53353
2014-11-21 15:22:39.298,6.463502,93.45993
2014-11-21 15:22:55.086,6.666667,93.45794
2014-11-21 15:23:10.853,6.255744,93.45794
2014-11-21 15:23:26.706,6.509727,93.48172
2014-11-21 15:23:42.771,6.410558,93.50819
2014-11-21 15:23:58.627,6.308991,93.77065
2014-11-21 15:24:14.405,6.451613,93.51449
2014-11-21 15:24:30.641,6.451613,93.45794
2014-11-21 15:24:46.829,6.316389,94.29364
2014-11-21 15:25:02.672,5.714286,93.95815
2014-11-21 15:25:18.479,5.714286,94.43603
2014-11-21 15:25:34.254,5.555556,94.38838
2014-11-21 15:25:50.045,5.555556,93.45794
2014-11-21 15:26:06.400,7.038133,93.30553
2014-11-21 15:26:22.206,5.587069,94.16952
2014-11-21 15:26:38.080,5.639163,94.34821
2014-11-21 15:26:53.886,4.993878,95.2381
2014-11-21 15:27:09.628,4.329527,95.68055
2014-11-21 15:27:25.424,4.287136,96.14949
2014-11-21 15:27:41.861,4.347826,95.33828
2014-11-21 15:27:57.642,4.761905,95.24921
2014-11-21 15:28:13.520,4.788234,96.09614
2014-11-21 15:28:29.301,4.347826,96.12581
2014-11-21 15:28:45.694,4,96.12814
