date,Boston,New Orleans
2015-01-13 01:58:00.000,22.93806,76.68426
2015-01-13 01:58:15.875,22.93806,76.36654
2015-01-13 01:58:31.584,25.64103,74.36488
2015-01-13 01:58:51.287,28.61009,70.86026
2015-01-13 01:59:06.985,28.23601,71.39889
2015-01-13 01:59:22.788,28.23601,75.93344
2015-01-13 01:59:40.729,25.31646,74.32213
2015-01-13 01:59:56.407,26.31579,73.56635
2015-01-13 02:00:12.181,25.41529,73.64243
2015-01-13 02:00:27.799,25.31646,74.62687
2015-01-13 02:00:43.812,25.22259,74.65345
2015-01-13 02:00:59.805,25.31646,74.62687
2015-01-13 02:01:15.941,25.31646,74.62687
2015-01-13 02:01:31.644,23.11058,76.42882
2015-01-13 02:01:47.510,23.11058,76.29178
2015-01-13 02:02:03.887,23.11058,75.75452
2015-01-13 02:02:19.603,23.11058,75.80829
2015-01-13 02:02:35.748,23.38222,76.08549
2015-01-13 02:02:51.498,23.38222,76.33588
2015-01-13 02:03:07.202,21.2766,78.35481
2015-01-13 02:03:23.005,23.80952,78.40194
2015-01-13 02:03:38.839,23.80952,76.33588
2015-01-13 02:03:56.581,23.80952,76.54627
2015-01-13 02:04:12.390,23.80952,76.92308
2015-01-13 02:04:28.231,22.22222,78.125
2015-01-13 02:04:44.049,22.22222,77.51938
2015-01-13 02:04:59.808,24.39024,75.76645
2015-01-13 02:05:15.645,24.39024,76.92308
2015-01-13 02:05:31.434,25.31646,74.59787
2015-01-13 02:05:47.618,25.31646,72.46377
2015-01-13 02:06:03.399,25.31646,71.56168
2015-01-13 02:06:19.231,28.17122,70.92205
2015-01-13 02:06:35.121,28.37752,71.94245
2015-01-13 02:06:50.832,28.16901,70.92199
2015-01-13 02:07:06.597,28.16901,71.94245
2015-01-13 02:07:22.705,28.16901,71.42857
2015-01-13 02:07:38.401,28.16901,71.94245
2015-01-13 02:07:54.338,27.02703,72.03142
2015-01-13 02:08:10.549,26.66667,72.9927
2015-01-13 02:08:26.367,26.66667,71.94245
2015-01-13 02:08:48.537,26.66667,71.94245
2015-01-13 02:09:08.630,26.66667,74.07407
2015-01-13 02:09:24.433,25,74.59736
2015-01-13 02:09:40.225,25,76.33588
2015-01-13 02:09:56.007,25,76.29003
2015-01-13 02:10:12.954,25,76.33588
2015-01-13 02:10:28.685,25,75.20627
2015-01-13 02:10:44.437,25,75.37623
2015-01-13 02:11:00.205,23.25581,75.37623
2015-01-13 02:11:16.042,23.25581,75.78387
2015-01-13 02:11:32.003,23.25581,78.79935
2015-01-13 02:11:48.130,25.31646,74.62687
2015-01-13 02:12:03.846,25.31646,74.07815
2015-01-13 02:12:19.668,25.31646,74.07407
2015-01-13 02:12:35.401,25.31646,74.07407
2015-01-13 02:12:51.235,25.31646,76.85853
2015-01-13 02:13:06.984,25.31646,81.14078
2015-01-13 02:13:22.801,25.31646,78.125
2015-01-13 02:13:38.634,22.22222,79.17293
2015-01-13 02:13:54.425,22.22222,78.64665
2015-01-13 02:14:14.094,25,76.46374
2015-01-13 02:14:29.785,25,75.42828
2015-01-13 02:14:45.650,25,74.62687
2015-01-13 02:15:01.452,25,74.79669
2015-01-13 02:15:17.743,25,75.75758
2015-01-13 02:15:34.002,25,74.65374
2015-01-13 02:15:49.824,25,74.65374
2015-01-13 02:16:05.606,25,75.64828
2015-01-13 02:16:21.385,25,75.78342
2015-01-13 02:16:37.236,24.39024,76.13376
2015-01-13 02:16:52.995,24.39024,75.75758
2015-01-13 02:17:08.904,23.03295,76.63969
2015-01-13 02:17:24.660,23.03295,76.92308
2015-01-13 02:17:40.405,22.72727,76.92308
2015-01-13 02:17:56.232,22.27144,77.36569
2015-01-13 02:18:12.009,22.57198,77.10644
2015-01-13 02:18:27.788,22.72727,77.51938
2015-01-13 02:18:44.168,22.72727,75.41142
2015-01-13 02:18:59.840,22.72727,74.67108
2015-01-13 02:19:18.054,25.97403,74.07407
2015-01-13 02:19:34.389,28.19118,71.40616
2015-01-13 02:19:51.010,29.41176,70.56551
2015-01-13 02:20:06.793,36.81735,65.14339
2015-01-13 02:20:23.649,41.27048,59.95766
2015-01-13 02:20:39.755,41.80807,58.80418
2015-01-13 02:20:55.405,39.52569,59.37097
2015-01-13 02:21:11.233,39.52569,60.44961
2015-01-13 02:21:27.577,38.46964,61.2681
2015-01-13 02:21:43.301,38.74387,61.29179
2015-01-13 02:21:59.038,35.95517,66.95111
2015-01-13 02:22:15.272,30.76923,66.86545
2015-01-13 02:22:31.053,28.16901,71.94245
2015-01-13 02:22:46.806,27.39726,73.99276
2015-01-13 02:23:02.606,27.39726,72.48889
2015-01-13 02:23:18.452,27.39726,70.95983
2015-01-13 02:23:34.249,25,75.17037
2015-01-13 02:23:50.290,25,74.03687
2015-01-13 02:24:06.049,25,77.51938
2015-01-13 02:24:25.123,25,77.16006
2015-01-13 02:24:40.787,25,77.16006
2015-01-13 02:24:56.617,25,75.18797
2015-01-13 02:25:12.443,25.87453,73.60823
2015-01-13 02:25:28.921,27.77778,72.46377
2015-01-13 02:25:45.227,27.77778,70.42254
2015-01-13 02:26:01.069,27.77778,69.43059
2015-01-13 02:26:16.835,26.35145,72.13371
2015-01-13 02:26:32.611,25.64103,74.07407
2015-01-13 02:26:48.404,25.64103,74.07407
2015-01-13 02:27:04.247,29.41176,70.42254
2015-01-13 02:27:20.336,29.41176,72.46377
2015-01-13 02:27:36.019,26.66667,74.06714
2015-01-13 02:27:51.810,26.66667,80.48688
2015-01-13 02:28:07.680,17.24138,83.14835
2015-01-13 02:28:23.411,17.24138,83.90917
2015-01-13 02:28:39.216,17.24138,83.39291
2015-01-13 02:28:55.435,17.24138,83.54164
2015-01-13 02:29:18.060,17.24138,83.87059
2015-01-13 02:29:36.450,17.24138,83.33333
2015-01-13 02:29:52.212,15.625,83.33333
2015-01-13 02:30:08.042,15.625,84.04705
2015-01-13 02:30:23.821,15.625,80.48966
2015-01-13 02:30:39.636,22.81729,82.27896
2015-01-13 02:30:55.440,23.79536,75.80595
2015-01-13 02:31:11.401,23.79536,75.12099
2015-01-13 02:31:27.235,23.79536,74.26547
2015-01-13 02:31:43.030,23.79536,71.11814
2015-01-13 02:31:58.885,33.33333,66.46712
2015-01-13 02:32:14.701,33.33333,66.67329
