DENI,School_name,age,School_type,Management_type,year,Address,Postcode,Town,Protestant,Catholic,Other,Protestant_number,Catholic_number,Other_number,Total,Percentage_Protestant,Percentage_Catholic,Percentage_Other
4011681,Millisle Primary School,Primary,Primary,Controlled,2017,ABBEY ROAD,BT222DD,Newtownards,153,0,74,153,0,74,227.0,67.4008810573,0.0,32.5991189427
4011683,Braniel Primary School,Primary,Primary,Controlled,2017,RAVENSWOOD PARK,BT57JU,Belfast,266,13,158,266,13,158,437.0,60.8695652174,2.97482837529,36.1556064073
4011698,Newcastle Primary School,Primary,Primary,Controlled,2017,SHIMNA ROAD,BT330AS,Newcastle,78,48,61,78,48,61,187.0,41.7112299465,25.6684491979,32.6203208556
4011699,Moneyrea Primary School,Primary,Primary,Controlled,2017,36 CHURCH ROAD,BT236BB,Newtownards,144,<5,>=5,144,4,61,209.0,68.8995215311,1.91387559809,29.1866028708
4013013,Belvoir Park Primary School,Primary,Primary,Controlled,2017,BELVOIR DRIVE,BT87DL,Belfast,181,19,96,181,19,96,296.0,61.1486486486,6.41891891892,32.4324324324
4013023,Bloomfield Primary School,Primary,Primary,Controlled,2017,BLOOMFIELD ROAD SOUTH,BT197PN,Bangor,133,<5,>=5,133,4,310,447.0,29.7539149888,0.89485458613,69.3512304251
4013024,Cairnshill Primary School,Primary,Primary,Controlled,2017,6A CAIRNSHILL DRIVE,BT86RT,Belfast,86,26,432,86,26,432,544.0,15.8088235294,4.77941176471,79.4117647059
4013038,Tullycarnet Primary School,Primary,Primary,Controlled,2017,KINGS ROAD,BT57EH,Belfast,31,<5,>=5,31,4,11,46.0,67.3913043478,8.69565217391,23.9130434783
4013043,Lead Hill Primary School,Primary,Primary,Controlled,2017,CASAELDONA PARK,BT69RD,Belfast,70,5,65,70,5,65,140.0,50.0,3.57142857143,46.4285714286
4013044,Carryduff Primary School,Primary,Primary,Controlled,2017,KILLYNURE ROAD,BT88EE,Belfast,144,11,48,144,11,48,203.0,70.9359605911,5.41871921182,23.645320197
4013045,Grange Park Primary School,Primary,Primary,Controlled,2017,GRANGE PARK,BT203QG,Bangor,195,21,194,195,21,194,410.0,47.5609756098,5.12195121951,47.3170731707
4013046,Alexander Dickson Primary School,Primary,Primary,Controlled,2017,COMBER ROAD,BT235TN,Newtownards,65,<5,>=5,65,4,16,85.0,76.4705882353,4.70588235294,18.8235294118
4013305,"Harmony Hill Primary School, Lisburn",Primary,Primary,Controlled,2017,50 HARMONY HILL,BT274ES,Lisburn,352,44,236,352,44,236,632.0,55.6962025316,6.96202531646,37.3417721519
4013334,Knockmore Primary School,Primary,Primary,Controlled,2017,HERTFORD CRESCENT,BT281SA,Lisburn,86,36,70,86,36,70,192.0,44.7916666667,18.75,36.4583333333
4016002,Kilcooley Primary School,Primary,Primary,Controlled,2017,GANAWAY AVENUE,BT191QS,Bangor,73,0,105,73,0,105,178.0,41.0112359551,0.0,58.9887640449
4016004,Londonderry Primary School,Primary,Primary,Controlled,2017,2A GLENBROOK ROAD,BT234EY,Newtownards,258,9,129,258,9,129,396.0,65.1515151515,2.27272727273,32.5757575758
4016020,Carrowdore Primary School,Primary,Primary,Controlled,2017,CASTLE PLACE,BT222JJ,Carrowdore,117,<5,>=5,117,4,55,176.0,66.4772727273,2.27272727273,31.25
4016067,Rathmore Primary School,Primary,Primary,Controlled,2017,RATHMORE ROAD,BT191DJ,Bangor,362,19,258,362,19,258,639.0,56.6510172144,2.97339593114,40.3755868545
4016083,West Winds Primary School,Primary,Primary,Controlled,2017,SUNDERLAND PARK,BT234RQ,Newtownards,115,<5,>=5,115,4,67,186.0,61.8279569892,2.15053763441,36.0215053763
4016104,Moira Primary School,Primary,Primary,Controlled,2017,21 BACKWOOD ROAD,BT670LJ,Moira,254,55,97,254,55,97,406.0,62.5615763547,13.5467980296,23.8916256158
4016111,Towerview Primary School,Primary,Primary,Controlled,2017,100 TOWERVIEW CRESCENT,BT196AZ,Bangor,236,12,182,236,12,182,430.0,54.8837209302,2.79069767442,42.3255813953
4016123,Spa Primary School,Primary,Primary,Controlled,2017,59 BALLYMAGLAVE ROAD,BT248QB,Ballynahinch,139,7,40,139,7,40,186.0,74.7311827957,3.76344086022,21.5053763441
4016126,Andrews Memorial Primary School,Primary,Primary,Controlled,2017,4 BALLYGOWAN ROAD,BT235PG,Newtownards,219,<5,>=5,219,4,111,334.0,65.5688622754,1.19760479042,33.2335329341
4016144,Old Warren Primary School,Primary,Primary,Controlled,2017,147 DRUMBEG DRIVE,BT281QP,Lisburn,115,6,38,115,6,38,159.0,72.3270440252,3.77358490566,23.8993710692
4016145,"Killowen Primary School, Lisburn",Primary,Primary,Controlled,2017,20 LAURELHILL ROAD,BT282UH,Lisburn,262,19,183,262,19,183,464.0,56.4655172414,4.09482758621,39.4396551724
4016192,Kilmaine Primary School,Primary,Primary,Controlled,2017,6 LYNDALE DRIVE,BT196EF,Bangor,284,13,381,284,13,381,678.0,41.8879056047,1.91740412979,56.1946902655
4016201,Academy Primary School,Primary,Primary,Controlled,2017,194 LISTOODER ROAD,BT247JA,Saintfield,262,49,136,262,49,136,447.0,58.6129753915,10.9619686801,30.4250559284
4016202,Ballinderry Primary School,Primary,Primary,Controlled,2017,1A CRUMLIN ROAD,BT282BF,Lisburn,167,21,64,167,21,64,252.0,66.2698412698,8.33333333333,25.3968253968
4016235,Downpatrick Primary School,Primary,Primary,Controlled,2017,10 MOUNT CRESCENT,BT306AF,Downpatrick,65,74,74,65,74,74,213.0,30.5164319249,34.7417840376,34.7417840376
4016396,Killinchy Primary School,Primary,Primary,Controlled,2017,MAIN STREET,BT236PN,Newtownards,224,19,115,224,19,115,358.0,62.5698324022,5.30726256983,32.1229050279
4016399,Abbey Primary School,Primary,Primary,Controlled,2017,90 MOVILLA ROAD,BT238RQ,Newtownards,399,7,192,399,7,192,598.0,66.7224080268,1.17056856187,32.1070234114
4016401,Pond Park Primary School,Primary,Primary,Controlled,2017,63 POND PARK ROAD,BT283BF,Lisburn,402,57,162,402,57,162,621.0,64.7342995169,9.17874396135,26.0869565217
4016417,Maghaberry Primary School,Primary,Primary,Controlled,2017,17A MAGHABERRY ROAD,BT670JE,Craigavon,186,9,80,186,9,80,275.0,67.6363636364,3.27272727273,29.0909090909
4016430,Ballymagee Primary School,Primary,Primary,Controlled,2017,77 ASHBURY AVENUE,BT196ZG,Bangor,301,19,108,301,19,108,428.0,70.3271028037,4.43925233645,25.2336448598
4016441,Ballymacash Primary School,Primary,Primary,Controlled,2017,16 BROKERSTOWN ROAD,BT282EE,Lisburn,272,9,154,272,9,154,435.0,62.5287356322,2.06896551724,35.4022988506
4016503,Brooklands Primary School,Primary,Primary,Controlled,2017,2A BROOKLANDS AVENUE,BT162PA,Belfast,533,7,16,533,7,16,556.0,95.8633093525,1.25899280576,2.87769784173
4016615,Riverdale Primary School,Primary,Primary,Controlled,2017,288 BALLYNAHINCH ROAD,BT275LX,Lisburn,159,7,40,159,7,40,206.0,77.1844660194,3.39805825243,19.4174757282
4016636,Meadow Bridge Primary School,Primary,Primary,Controlled,2017,3 LANY ROAD,BT266JR,Hillsborough,220,10,59,220,10,59,289.0,76.124567474,3.46020761246,20.4152249135
4016649,"Downshire Primary School,hillsborough",Primary,Primary,Controlled,2017,7 BALLYNAHINCH ROAD,BT266AR,Hillsborough,428,74,147,428,74,147,649.0,65.9476117103,11.4021571649,22.6502311248
4016650,Cumran Primary School,Primary,Primary,Controlled,2017,17 THE SQUARE,BT308RB,Downpatrick,138,20,34,138,20,34,192.0,71.875,10.4166666667,17.7083333333
4016681,Glasswater Primary School,Primary,Primary,Controlled,2017,6 JOHN STREET,BT309EG,Downpatrick,52,14,31,52,14,31,97.0,53.6082474227,14.4329896907,31.9587628866
4030573,Ballymacward Primary School,Primary,Primary,RC Maintained,2017,22 ROCK ROAD,BT283SU,Lisburn,0,66,0,0,66,0,66.0,0.0,100.0,0.0
4030823,Ballymacrickett Primary School,Primary,Primary,RC Maintained,2017,41 SCROGGY ROAD,BT294NE,Crumlin,<5,385,>=5,3,385,5,393.0,0.763358778626,97.9643765903,1.27226463104
4030897,"St Joseph's Primary School, Lisburn",Primary,Primary,RC Maintained,2017,42 CASTLE STREET,BT274XE,Lisburn,<5,359,>=5,4,359,22,385.0,1.03896103896,93.2467532468,5.71428571429
4031231,"St Joseph's Primary School, Ballycruttle",Primary,Primary,RC Maintained,2017,45 BALLYCRUTTLE ROAD,BT307EL,Downpatrick,0,53,0,0,53,0,53.0,0.0,100.0,0.0
4031328,"Christ The King Primary School, Ballynahinch",Primary,Primary,RC Maintained,2017,9 DRUMSNADE ROAD,BT248NG,Ballynahinch,0,112,0,0,112,0,112.0,0.0,100.0,0.0
4031350,"St Malachy's Primary School, Kilclief",Primary,Primary,RC Maintained,2017,8 KILCLIEF ROAD,BT307PA,Downpatrick,0,70,5,0,70,5,75.0,0.0,93.3333333333,6.66666666667
4031485,St Caolan's Primary School,Primary,Primary,RC Maintained,2017,7 DARRAGH CROSS,BT247EQ,Ballynahinch,0,67,0,0,67,0,67.0,0.0,100.0,0.0
4031526,"St Patrick's Primary School, Saul",Primary,Primary,RC Maintained,2017,16 ST PATRICK'S ROAD,BT307JQ,Downpatrick,0,183,0,0,183,0,183.0,0.0,100.0,0.0
4031531,"St Francis' Primary School, Drumaroad",Primary,Primary,RC Maintained,2017,18 CHAPEL LANE,BT319PQ,Castlewellan,0,94,0,0,94,0,94.0,0.0,100.0,0.0
4031550,"St Joseph's Primary School, Crossgar",Primary,Primary,RC Maintained,2017,4 BALLYNAHINCH ROAD,BT309HS,Crossgar,0,88,1,0,88,1,89.0,0.0,98.8764044944,1.12359550562
4031628,"St Patrick's Primary School, Holywood",Primary,Primary,RC Maintained,2017,CHURCH VIEW,BT189LN,Holywood,22,223,50,22,223,50,295.0,7.45762711864,75.593220339,16.9491525424
4031660,"St Joseph's Primary School, Carryduff",Primary,Primary,RC Maintained,2017,8 KNOCKBRACKEN DRIVE,BT88EX,Belfast,<5,470,>=5,4,470,9,483.0,0.828157349896,97.3084886128,1.86335403727
4031662,"St Mary's Primary School, Comber",Primary,Primary,RC Maintained,2017,KILLINCHY STREET,BT235AP,Newtownards,24,31,16,24,31,16,71.0,33.8028169014,43.661971831,22.5352112676
4031663,"St Joseph's Primary School, Carnacaville",Primary,Primary,RC Maintained,2017,25 CARNACAVILLE ROAD,BT330JS,Newcastle,<5,>=5,0,4,191,0,195.0,2.05128205128,97.9487179487,0.0
4031665,"St Patrick's Primary School, Ballynahinch",Primary,Primary,RC Maintained,2017,38A MAIN STREET,BT248DN,Ballynahinch,10,249,23,10,249,23,282.0,3.54609929078,88.2978723404,8.15602836879
4031671,"St Patrick's Primary School, Castlewellan",Primary,Primary,RC Maintained,2017,30 BURRENREAGH ROAD,BT319HH,Castlewellan,0,66,3,0,66,3,69.0,0.0,95.652173913,4.34782608696
4031672,"St Mary's Primary School, Saintfield",Primary,Primary,RC Maintained,2017,27 OLD GRAND JURY ROAD,BT247JD,Saintfield,0,57,0,0,57,0,57.0,0.0,100.0,0.0
4031673,"St Mary's Primary School, Ardglass",Primary,Primary,RC Maintained,2017,82 STRANGFORD ROAD,BT307SS,Ardglass,0,83,0,0,83,0,83.0,0.0,100.0,0.0
4031676,"St Bernard's Primary School, Belfast",Primary,Primary,RC Maintained,2017,46 WYNCHURCH WALK,BT60JS,Belfast,<5,415,>=5,4,415,10,429.0,0.932400932401,96.7365967366,2.331002331
4033002,"St Mary's Primary School, Aughlisnafin",Primary,Primary,RC Maintained,2017,5 AUGHLISNAFIN ROAD,BT319JP,Castlewellan,0,165,2,0,165,2,167.0,0.0,98.8023952096,1.19760479042
4033005,"St Joseph's Primary School, Strangford",Primary,Primary,RC Maintained,2017,31 DOWNPATRICK ROAD,BT307LZ,Strangford,0,55,1,0,55,1,56.0,0.0,98.2142857143,1.78571428571
4033007,"St Macartan's Primary School, Downpatrick",Primary,Primary,RC Maintained,2017,44 LOUGHINISLAND ROAD,BT308PZ,Downpatrick,0,195,2,0,195,2,197.0,0.0,98.9847715736,1.0152284264
4033008,"St Anne's Primary School, Donaghadee",Primary,Primary,RC Maintained,2017,9 MILLISLE ROAD,BT210HY,Donaghadee,8,13,22,8,13,22,43.0,18.6046511628,30.2325581395,51.1627906977
4033012,The Holy Family Primary School,Primary,Primary,RC Maintained,2017,1 DRUMNACONAGHER ROAD,BT309AN,Downpatrick,<5,>=5,<5,4,191,4,199.0,2.01005025126,95.9798994975,2.01005025126
4033017,St Finian's Primary School,Primary,Primary,RC Maintained,2017,37-39 ANN STREET,BT237AD,Newtownards,11,103,27,11,103,27,141.0,7.80141843972,73.0496453901,19.1489361702
4033028,"St Patrick's Primary School, Portaferry",Primary,Primary,RC Maintained,2017,10 BALLYGALGET ROAD,BT221NE,Newtownards,<5,>=5,<5,4,107,4,115.0,3.47826086957,93.0434782609,3.47826086957
4033036,"St Mary's Primary School, Killyleagh",Primary,Primary,RC Maintained,2017,37 SLOANE CRESCENT,BT309RB,Downpatrick,<5,71,>=5,4,71,10,85.0,4.70588235294,83.5294117647,11.7647058824
4033037,"St Joseph's Primary School, Tyrella",Primary,Primary,RC Maintained,2017,24 TYRELLA ROAD,BT308DF,Downpatrick,5,74,1,5,74,1,80.0,6.25,92.5,1.25
4033040,"St Brigid's Primary School, Downpatrick",Primary,Primary,RC Maintained,2017,22 RATHKELTAIR ROAD,BT306NL,Downpatrick,0,274,4,0,274,4,278.0,0.0,98.5611510791,1.43884892086
4033306,St Aloysius Primary School,Primary,Primary,RC Maintained,2017,7 BALLINDERRY ROAD,BT281TB,Lisburn,6,399,39,6,399,39,444.0,1.35135135135,89.8648648649,8.78378378378
4033307,"St Colman's Primary School, Lisburn",Primary,Primary,RC Maintained,2017,109 QUEENSWAY,BT274QS,Lisburn,<5,384,>=5,4,384,7,395.0,1.01265822785,97.2151898734,1.77215189873
4036016,"St Joseph's Primary School, Killough",Primary,Primary,RC Maintained,2017,58-62 MAIN STREET,BT307QD,Killough,<5,54,<5,3,54,2,59.0,5.08474576271,91.5254237288,3.38983050847
4036036,"St Malachy's Primary School, Kilcoo",Primary,Primary,RC Maintained,2017,4 BALLYMONEY ROAD,BT345HU,Newry,0,171,2,0,171,2,173.0,0.0,98.8439306358,1.15606936416
4036113,"St Nicholas' Primary School, Ardglass",Primary,Primary,RC Maintained,2017,21 DOWNPATRICK ROAD,BT307SF,Ardglass,0,120,3,0,120,3,123.0,0.0,97.5609756098,2.43902439024
4036133,"Sacred Heart Primary School, Dundrum",Primary,Primary,RC Maintained,2017,27 MAIN STREET,BT330LU,Newcastle,0,38,5,0,38,5,43.0,0.0,88.3720930233,11.6279069767
4036146,"St Comgall's Primary School, Bangor",Primary,Primary,RC Maintained,2017,25 BRUNSWICK ROAD,BT203DS,Bangor,<5,284,>=5,4,284,21,309.0,1.29449838188,91.9093851133,6.79611650485
4036148,"St Malachy's Primary School, Bangor",Primary,Primary,RC Maintained,2017,197 CLANDEBOYE ROAD,BT191AA,Bangor,132,116,182,132,116,182,430.0,30.6976744186,26.976744186,42.3255813953
4036182,"St Colmcille's Primary School, Downpatrick",Primary,Primary,RC Maintained,2017,68A GLEBETOWN DRIVE,BT306PZ,Downpatrick,0,208,6,0,208,6,214.0,0.0,97.1962616822,2.80373831776
4036285,The Good Shepherd Primary School,Primary,Primary,RC Maintained,2017,9 GOOD SHEPHERD ROAD,BT170PJ,Belfast,0,311,0,0,311,0,311.0,0.0,100.0,0.0
4036428,"St Mary's Primary School, Kircubbin",Primary,Primary,RC Maintained,2017,3 CHURCH GROVE,BT222SU,Newtownards,<5,>=5,<5,4,146,4,154.0,2.5974025974,94.8051948052,2.5974025974
4036454,"St Malachy's Primary School, Castlewellan",Primary,Primary,RC Maintained,2017,33 LOWER SQUARE,BT319DN,Castlewellan,<5,>=5,<5,4,367,4,375.0,1.06666666667,97.8666666667,1.06666666667
4036455,"St Patrick's Primary School, Legamaddy",Primary,Primary,RC Maintained,2017,LEGAMADDY,BT308AR,Downpatrick,0,151,0,0,151,0,151.0,0.0,100.0,0.0
4036480,St Kieran's Primary School,Primary,Primary,RC Maintained,2017,9 BELL STEEL ROAD,BT170PB,Belfast,0,407,0,0,407,0,407.0,0.0,100.0,0.0
4036530,"St Mary's Primary School, Portaferry",Primary,Primary,RC Maintained,2017,58 WINDMILL HILL,BT221RH,Newtownards,<5,198,>=5,2,198,5,205.0,0.975609756098,96.5853658537,2.43902439024
4036591,Our Lady Queen Of Peace Primary School,Primary,Primary,RC Maintained,2017,1 CHERRY ROAD,BT170RW,Belfast,0,408,0,0,408,0,408.0,0.0,100.0,0.0
4036618,Christ The Redeemer Primary School,Primary,Primary,RC Maintained,2017,LAGMORE DRIVE,BT170TG,Belfast,0,679,0,0,679,0,679.0,0.0,100.0,0.0
4036635,"St Mary's Primary School, Newcastle",Primary,Primary,RC Maintained,2017,BEECHFIELD PARK,BT330BD,Newcastle,0,408,4,0,408,4,412.0,0.0,99.0291262136,0.970873786408
4036642,St Ita's Primary School,Primary,Primary,RC Maintained,2017,4 ALDERWOOD HILL,BT86YY,Belfast,<5,618,>=5,4,618,39,661.0,0.605143721634,93.4947049924,5.90015128593
4036693,Our Lady And St Patrick Primary School,Primary,Primary,RC Maintained,2017,EDWARD STREET,BT306JD,Downpatrick,<5,457,>=5,4,457,5,466.0,0.858369098712,98.0686695279,1.07296137339
4036702,Holy Evangelist Primary School,Primary,Primary,RC Maintained,2017,GLASVEY DRIVE,BT179PA,Belfast,0,583,2,0,583,2,585.0,0.0,99.6581196581,0.34188034188
4046600,Scoil Na Fuiseoige,Primary,Primary,Other Maintained,2017,40 GARDENMORE ROAD,BT170DF,Belfast,0,132,0,0,132,0,132.0,0.0,100.0,0.0
4046648,Bunscoil Bheanna Boirche,Primary,Primary,Other Maintained,2017,27 BUNKER'S HILL,BT319EB,Castlewellan,0,95,3,0,95,3,98.0,0.0,96.9387755102,3.0612244898
4051569,Kircubbin Integrated Primary School,Primary,Primary,Controlled Integrated,2017,22 COOKS BRAE,BT222SQ,Newtownards,92,33,79,92,33,79,204.0,45.0980392157,16.1764705882,38.7254901961
4051601,Portaferry Integrated Primary School,Primary,Primary,Controlled Integrated,2017,HIGH STREET,BT221QU,Newtownards,21,31,11,21,31,11,63.0,33.3333333333,49.2063492063,17.4603174603
4011680,Bangor Central Integrated Primary School,Primary,Primary,Controlled Integrated,2017,6 CASTLE PARK ROAD,BT204TF,Bangor,338,89,180,338,89,180,607.0,55.6836902801,14.6622734761,29.6540362438
4053009,Annsborough Primary School,Primary,Primary,Controlled Integrated,2017,51 BALLYLOUGH ROAD,BT319NN,Castlewellan,5,31,3,5,31,3,39.0,12.8205128205,79.4871794872,7.69230769231
4053020,Glencraig Integrated Primary School,Primary,Primary,Controlled Integrated,2017,34 SEAHILL ROAD,BT180DJ,Holywood,96,70,49,96,70,49,215.0,44.6511627907,32.5581395349,22.7906976744
4053308,Fort Hill Integrated Primary School,Primary,Primary,Controlled Integrated,2017,LOW ROAD,BT274TJ,Lisburn,150,44,37,150,44,37,231.0,64.9350649351,19.0476190476,16.0173160173
4056541,All Childrens Integrated Primary School,Primary,Primary,Controlled Integrated,2017,3A KING STREET,BT330HD,Newcastle,34,116,59,34,116,59,209.0,16.2679425837,55.5023923445,28.2296650718
4011634,Killyleagh Primary School,Primary,Primary,Controlled Integrated,2017,12 SHRIGLEY ROAD,BT309SR,Downpatrick,58,10,31,58,10,31,99.0,58.5858585859,10.101010101,31.3131313131
4011267,Loughries Primary School,Primary,Primary,Controlled Integrated,2017,2 BALLYBLACK ROAD,BT238SR,Newtownards,44,<5,>=5,44,4,23,71.0,61.9718309859,5.6338028169,32.3943661972
4066579,Loughview Integrated Primary School,Primary,Primary,GM Integrated,2017,63 CHURCH ROAD,BT69SA,Belfast,169,180,118,169,180,118,467.0,36.1884368308,38.5438972163,25.2676659529
4066588,Cedar Integrated Primary School,Primary,Primary,GM Integrated,2017,29 KILMORE ROAD,BT309HJ,Crossgar,56,100,59,56,100,59,215.0,26.0465116279,46.511627907,27.4418604651
4066611,Oakwood Integrated Primary School,Primary,Primary,GM Integrated,2017,48 THE CUTTS,BT179HN,Belfast,46,90,65,46,90,65,201.0,22.8855721393,44.776119403,32.3383084577
4066644,Millennium Integrated Primary School,Primary,Primary,GM Integrated,2017,139A BELFAST ROAD,BT247HF,Saintfield,113,127,97,113,127,97,337.0,33.53115727,37.6854599407,28.7833827893
4066668,Drumlins Integrated Primary School,Primary,Primary,GM Integrated,2017,43 LISBURN ROAD,BT248TT,Ballynahinch,61,52,70,61,52,70,183.0,33.3333333333,28.4153005464,38.2513661202
4066682,Rowandale Integrated Primary School,Primary,Primary,GM Integrated,2017,18 CLAREHILL ROAD,BT670PB,Moira,82,109,52,82,109,52,243.0,33.7448559671,44.8559670782,21.3991769547
4610063,Regent House Prep Dept,Primary,Preparatory,Controlled,2017,CIRCULAR ROAD,BT234QA,Newtownards,52,<5,>=5,52,4,30,86.0,60.4651162791,4.6511627907,34.8837209302
4620044,"Sullivan Upper School, Prep Dept",Primary,Preparatory,Voluntary,2017,1 ALEXANDRA PARK,BT189ET,Holywood,90,17,81,90,17,81,188.0,47.8723404255,9.04255319149,43.085106383
4620050,Friend's School Prep Dept,Primary,Preparatory,Voluntary,2017,6 MAGHERALAVE ROAD,BT283BH,Lisburn,107,15,38,107,15,38,160.0,66.875,9.375,23.75
4620051,"Wallace High School, Prep Dept",Primary,Preparatory,Voluntary,2017,12A CLONEVIN PARK,BT283AD,Lisburn,75,5,46,75,5,46,126.0,59.5238095238,3.96825396825,36.5079365079
5010909,Foley County Primary School,Primary,Primary,Controlled,2017,60 BALLYMACNAB ROAD,BT602QS,Armagh,0,53,0,0,53,0,53.0,0.0,100.0,0.0
5010992,Lurgan Model Primary School,Primary,Primary,Controlled,2017,BROWNLOW TERRACE,BT679AT,Lurgan,11,174,38,11,174,38,223.0,4.93273542601,78.0269058296,17.0403587444
5011019,Mullaglass Primary School,Primary,Primary,Controlled,2017,8 GORAGH ROAD,BT356PZ,Newry,80,0,2,80,0,2,82.0,97.5609756098,0.0,2.43902439024
5011095,Mullavilly Primary School,Primary,Primary,Controlled,2017,46 MULLAVILLY ROAD,BT622LX,Tandragee,112,<5,>=5,112,4,22,138.0,81.1594202899,2.89855072464,15.9420289855
5011112,Hardy Memorial Primary School,Primary,Primary,Controlled,2017,22 THE NEW LINE,BT619QR,Armagh,346,17,69,346,17,69,432.0,80.0925925926,3.93518518519,15.9722222222
5011115,Armstrong Primary School,Primary,Primary,Controlled,2017,6 COLLEGE HILL,BT619DF,Armagh,333,65,116,333,65,116,514.0,64.7859922179,12.6459143969,22.5680933852
5011116,Tandragee Primary School,Primary,Primary,Controlled,2017,7 PORTADOWN ROAD,BT622BB,Tandragee,271,8,62,271,8,62,341.0,79.4721407625,2.34604105572,18.1818181818
5011117,Drumsallen Primary School,Primary,Primary,Controlled,2017,1 DERNASIGH ROAD,BT604PA,Armagh,23,0,0,23,0,0,23.0,100.0,0.0,0.0
5011119,Darkley Primary School,Primary,Primary,Controlled,2017,71 MOSS ROW,BT603BG,Armagh,<5,>=5,0,4,67,0,71.0,5.6338028169,94.3661971831,0.0
5011124,"Kings Park Primary School, Lurgan",Primary,Primary,Controlled,2017,24A AVENUE ROAD,BT667BB,Lurgan,441,41,257,441,41,257,739.0,59.6752368065,5.54803788904,34.7767253045
5011127,"Carrick Primary School, Lurgan",Primary,Primary,Controlled,2017,SLOAN AVENUE,BT668NY,Lurgan,159,193,113,159,193,113,465.0,34.1935483871,41.5053763441,24.3010752688
5011129,Hart Memorial Primary School,Primary,Primary,Controlled,2017,CHARLES STREET,BT624BD,Craigavon,297,37,111,297,37,111,445.0,66.7415730337,8.31460674157,24.9438202247
