date,England,France,Ireland,Italy,Scotland,Wales
2015-02-18 03:38:49.224,53.19149,3.636364,36.90037,0,0.2173913,5.970149
2015-02-18 03:43:50.328,53.19149,3.636364,36.90037,0,0.2173913,5.970149
2015-02-18 03:48:51.191,53.19149,3.636364,36.90037,0,0.2173913,5.970149
2015-02-18 03:53:51.890,53.19149,3.636364,36.90037,0,0.2173913,5.970149
2015-02-18 03:58:52.777,53.19149,3.636364,36.90037,0,0.2173913,5.970149
2015-02-18 04:03:53.445,53.19149,3.636364,36.90037,0,0.2173913,5.970149
2015-02-18 04:08:54.225,53.19149,3.636364,36.90037,0,0.2173913,5.970149
2015-02-18 04:13:54.999,53.19149,3.636364,36.90037,0,0.2173913,5.970149
2015-02-18 04:18:55.869,53.19149,3.636364,36.90037,0,0.2173913,5.970149
2015-02-18 04:23:56.644,53.19149,3.636364,36.90037,0,0.2173913,5.970149
2015-02-18 04:28:57.502,53.19149,3.636364,36.90037,0,0.2173913,5.970149
2015-02-18 04:33:58.273,53.19149,3.636364,36.90037,0,0.2173913,5.970149
2015-02-18 04:38:59.022,53.19149,3.636364,36.90037,0,0.2173913,5.970149
2015-02-18 04:43:59.821,53.19149,3.636364,36.90037,0,0.2197802,5.970149
2015-02-18 04:49:00.781,53.19149,3.636364,36.90037,0,0.2197802,5.970149
2015-02-18 04:54:01.513,53.19149,3.636364,36.90037,0,0.2197802,5.970149
2015-02-18 04:59:02.327,53.19149,3.636364,36.90037,0,0.2197802,5.970149
2015-02-18 05:04:03.057,53.19149,3.636364,36.90037,0,0.2197802,5.970149
2015-02-18 05:09:03.973,53.19149,3.636364,36.90037,0,0.2197802,5.970149
2015-02-18 05:14:04.614,53.19149,3.636364,36.90037,0,0.2197802,5.970149
2015-02-18 05:19:05.268,53.19149,3.636364,36.90037,0,0.2197802,5.970149
2015-02-18 05:24:06.013,53.19149,3.636364,36.90037,0,0.2197802,5.970149
2015-02-18 05:29:06.598,53.19149,3.636364,36.90037,0,0.2197802,5.970149
2015-02-18 05:34:07.232,53.19149,3.636364,36.90037,0,0.2197802,5.970149
2015-02-18 05:39:08.082,53.19149,3.636364,36.90037,0,0.2197802,5.970149
2015-02-18 05:44:08.895,53.19149,3.636364,36.90037,0,0.2197802,5.970149
2015-02-18 05:49:09.947,53.19149,3.636364,36.90037,0,0.2197802,5.970149
2015-02-18 05:54:10.668,53.19149,3.636364,36.90037,0,0.2197802,5.970149
2015-02-18 05:59:11.448,53.19149,3.636364,36.90037,0,0.2197802,5.970149
2015-02-18 06:04:12.239,53.19149,3.636364,36.90037,0,0.2197802,5.970149
2015-02-18 06:09:12.997,53.19149,3.636364,36.90037,0,0.2197802,5.970149
2015-02-18 06:14:13.593,53.19149,3.636364,36.90037,0,0.2197802,5.970149
2015-02-18 06:19:14.276,53.19149,3.636364,36.90037,0,0.2197802,5.970149
2015-02-18 06:24:15.036,53.19149,3.636364,36.90037,0,0.2197802,5.970149
2015-02-18 06:29:15.805,53.19149,3.636364,36.90037,0,0.2197802,5.970149
2015-02-18 06:34:16.419,53.19149,3.636364,36.90037,0,0.2197802,5.970149
2015-02-18 06:39:18.797,53.19149,3.636364,36.90037,0,0.2197802,5.970149
2015-02-18 06:44:22.365,53.19149,3.636364,36.90037,0,0.2197802,5.970149
2015-02-18 06:49:34.947,53.19149,3.636364,36.90037,0,0.2197802,5.970149
