date,Denver Broncos,Indianapolis Colts
2015-01-11 23:15:41.641,60.5367,39.69017
2015-01-11 23:15:57.685,60.12145,40.28936
2015-01-11 23:16:14.522,59.93652,40
2015-01-11 23:16:30.640,60.24096,40
2015-01-11 23:16:46.442,60.24096,40
2015-01-11 23:17:02.354,60.24096,40
2015-01-11 23:17:18.069,60.13042,39.69647
2015-01-11 23:17:33.937,60.24096,39.87301
2015-01-11 23:17:49.658,60.45113,40
2015-01-11 23:18:05.892,60.44815,39.73806
2015-01-11 23:18:21.709,60.2907,40
2015-01-11 23:18:37.441,60.43589,39.68254
2015-01-11 23:18:53.778,60.25675,39.99999
2015-01-11 23:19:09.542,60.20195,40
2015-01-11 23:19:25.318,60.24096,40
2015-01-11 23:19:41.506,60.53727,40
2015-01-11 23:19:57.242,60.24755,39.68254
2015-01-11 23:20:14.612,60.35357,39.68254
2015-01-11 23:20:30.462,60.60606,39.68254
2015-01-11 23:20:46.283,60.73645,39.37008
2015-01-11 23:21:02.398,60.60606,39.68254
2015-01-11 23:21:18.254,60.59998,39.68254
2015-01-11 23:21:34.908,60.42255,39.68254
2015-01-11 23:21:50.828,60.36449,39.68254
2015-01-11 23:22:07.072,60.60606,39.42147
2015-01-11 23:22:22.849,60.60606,39.37008
2015-01-11 23:22:38.689,60.60606,39.68254
2015-01-11 23:22:54.661,60.36421,39.69862
2015-01-11 23:23:10.596,60.60338,39.69862
2015-01-11 23:23:26.496,60.32124,39.72604
2015-01-11 23:23:42.542,60.44253,40
2015-01-11 23:23:59.138,60.67579,39.68254
2015-01-11 23:24:14.922,60.24096,39.68254
2015-01-11 23:24:30.714,60.27291,39.76299
2015-01-11 23:24:46.492,60.24096,39.96734
2015-01-11 23:25:08.928,60.39194,39.91189
2015-01-11 23:25:38.905,60.23292,39.97773
2015-01-11 23:25:54.646,59.96249,39.68254
2015-01-11 23:26:11.137,60.88655,40
2015-01-11 23:26:26.860,58.90312,41.00832
2015-01-11 23:26:43.069,56.88132,41.00832
2015-01-11 23:26:58.848,56.64422,43.74833
2015-01-11 23:27:14.698,53.9231,47.52259
2015-01-11 23:27:30.464,54.02965,46.05309
2015-01-11 23:27:46.223,54.34147,46.13127
2015-01-11 23:28:08.604,54.33038,45.91978
2015-01-11 23:28:24.445,53.87723,46.20601
2015-01-11 23:28:40.642,53.47694,46.72874
2015-01-11 23:28:56.460,53.35268,46.73725
2015-01-11 23:29:12.195,53.55917,47.24009
2015-01-11 23:29:28.022,53.33139,46.72952
2015-01-11 23:29:43.838,53.47594,46.81394
2015-01-11 23:29:59.700,51.76027,47.02971
2015-01-11 23:30:16.419,50,50.97584
2015-01-11 23:30:32.188,54.77963,49.29429
2015-01-11 23:30:48.266,51.76578,47.57271
2015-01-11 23:31:04.704,52.7966,47.62785
2015-01-11 23:31:20.425,51.20864,50.45104
