date,Draw,Ireland,Scotland
2015-03-21 16:00:04.385,0.1,99.0099,0.1
2015-03-21 16:00:20.262,0.1,99.0099,0.1
2015-03-21 16:00:41.260,0.1,99.0099,0.1
2015-03-21 16:00:58.188,0.1,99.0099,0.1
2015-03-21 16:01:14.013,0.1,99.0099,0.1
2015-03-21 16:01:34.677,0.1,99.0099,0.1
2015-03-21 16:01:50.334,0.1,99.0099,0.1
2015-03-21 16:02:05.960,0.1,99.0099,0.1
2015-03-21 16:02:25.649,0.1,99.0099,0.1
2015-03-21 16:02:41.371,0.1,99.0099,0.1
2015-03-21 16:02:57.089,0.1,99.0099,0.1
2015-03-21 16:03:12.728,0.1,99.0099,0.1
2015-03-21 16:03:28.317,0.1,99.0099,0.1
2015-03-21 16:03:43.929,0.1,99.0099,0.1
2015-03-21 16:03:59.516,0.1,99.0099,0.1
2015-03-21 16:04:15.176,0.1,99.0099,0.1
2015-03-21 16:04:31.098,0.1,99.0099,0.1
2015-03-21 16:04:47.169,0.1,99.0099,0.1
2015-03-21 16:05:03.174,0.1,99.0099,0.1
2015-03-21 16:05:19.017,0.1,99.0099,0.1
2015-03-21 16:05:34.740,0.1,99.0099,0.1
2015-03-21 16:05:50.456,0.1,99.0099,0.1
2015-03-21 16:06:06.187,0.1,99.0099,0.1
2015-03-21 16:06:22.428,0.1,99.0099,0.1
2015-03-21 16:06:38.195,0.1,99.0099,0.1
2015-03-21 16:06:53.939,0.1,99.0099,0.1
2015-03-21 16:07:09.515,0.1,99.0099,0.1
2015-03-21 16:07:29.431,0.1,99.0099,0.1
2015-03-21 16:07:45.157,0.1,99.0099,0.1
2015-03-21 16:08:00.980,0.1,99.0099,0.1
2015-03-21 16:08:16.864,0.1,99.0099,0.1
2015-03-21 16:08:32.516,0.1,99.0099,0.1
2015-03-21 16:08:48.091,0.1,99.0099,0.1
2015-03-21 16:09:03.722,0.1,99.0099,0.1
2015-03-21 16:09:19.257,0.1,99.0099,0.1
2015-03-21 16:09:34.953,0.1,99.0099,0.1
2015-03-21 16:09:50.696,0.1,99.0099,0.1
2015-03-21 16:10:06.345,0.1,99.0099,0.1
2015-03-21 16:10:21.934,0.1,99.0099,0.1
2015-03-21 16:10:37.678,0.1,99.0099,0.1
2015-03-21 16:10:53.348,0.1,99.0099,0.1
2015-03-21 16:11:09.174,0.1,99.0099,0.1
2015-03-21 16:11:25.065,0.1,99.0099,0.1
2015-03-21 16:11:40.797,0.1,99.0099,0.1
2015-03-21 16:11:56.573,0.1,99.0099,0.1
2015-03-21 16:12:12.502,0.1,99.0099,0.1
2015-03-21 16:12:28.156,0.1,99.0099,0.1
2015-03-21 16:12:43.917,0.1,99.0099,0.1
2015-03-21 16:12:59.572,0.1,99.0099,0.1
2015-03-21 16:13:15.862,0.1,99.0099,0.1
2015-03-21 16:13:31.669,0.1,99.0099,0.1
2015-03-21 16:13:47.435,0.1,99.0099,0.1
2015-03-21 16:14:03.176,0.1,99.0099,0.1
2015-03-21 16:14:19.655,0.1,99.0099,0.1
2015-03-21 16:14:35.362,0.1,99.0099,0.1
2015-03-21 16:14:51.238,0.1,99.0099,0.1
2015-03-21 16:15:06.981,0.1,99.0099,0.1
2015-03-21 16:15:23.066,0.1,99.0099,0.1
2015-03-21 16:15:39.093,0.1,99.0099,0.1
2015-03-21 16:15:54.856,0.1,99.0099,0.1
2015-03-21 16:16:10.534,0.1,99.0099,0.1
2015-03-21 16:16:26.302,0.1,99.0099,0.1
2015-03-21 16:16:42.058,0.1,99.0099,0.1
